timestamp,TimeMST,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp
2015-08-04 12:51:00,12:51 PM,41.7,5.6,11.0,1008.3,16.1,WNW,14.8,-,,,Partly Cloudy,290,2015-08-04 19:51:00<br />,2015-08-04 12:51:00
2015-08-04 13:51:00,1:51 PM,42.8,7.8,12.0,1007.7,16.1,SSW,16.7,-,,,Partly Cloudy,200,2015-08-04 20:51:00<br />,2015-08-04 13:51:00
2015-08-04 14:51:00,2:51 PM,43.3,6.1,11.0,1006.9,16.1,WSW,20.4,31.5,,,Partly Cloudy,250,2015-08-04 21:51:00<br />,2015-08-04 14:51:00
2015-08-04 15:51:00,3:51 PM,43.3,3.3,9.0,1006.3,16.1,WSW,9.3,-,,,Partly Cloudy,250,2015-08-04 22:51:00<br />,2015-08-04 15:51:00
2015-08-04 16:51:00,4:51 PM,42.8,3.3,9.0,1005.9,16.1,West,11.1,-,,,Partly Cloudy,280,2015-08-04 23:51:00<br />,2015-08-04 16:51:00
2015-08-04 17:51:00,5:51 PM,42.8,4.4,10.0,1005.3,16.1,NNW,13.0,-,,,Partly Cloudy,330,2015-08-05 00:51:00<br />,2015-08-04 17:51:00
2015-08-04 18:51:00,6:51 PM,42.2,5.0,10.0,1005.4,16.1,West,22.2,-,,,Partly Cloudy,260,2015-08-05 01:51:00<br />,2015-08-04 18:51:00
2015-08-04 19:51:00,7:51 PM,41.7,5.6,11.0,1005.7,16.1,West,16.7,-,,,Partly Cloudy,260,2015-08-05 02:51:00<br />,2015-08-04 19:51:00
2015-08-04 20:51:00,8:51 PM,38.9,7.8,15.0,1006.5,16.1,WSW,11.1,-,,,Clear,240,2015-08-05 03:51:00<br />,2015-08-04 20:51:00
2015-08-04 21:51:00,9:51 PM,37.2,9.4,18.0,1007.0,16.1,SW,7.4,-,,,Clear,230,2015-08-05 04:51:00<br />,2015-08-04 21:51:00
2015-08-04 22:51:00,10:51 PM,37.8,8.9,17.0,1007.1,16.1,West,9.3,-,,,Clear,260,2015-08-05 05:51:00<br />,2015-08-04 22:51:00
2015-08-04 23:51:00,11:51 PM,36.1,9.4,19.0,1007.4,16.1,WSW,5.6,-,,,Clear,250,2015-08-05 06:51:00<br />,2015-08-04 23:51:00
2015-08-05 00:51:00,12:51 AM,36.7,8.9,18.0,1007.3,16.1,West,9.3,-,,,Clear,280,2015-08-05 07:51:00<br />,2015-08-05 00:51:00
2015-08-05 01:51:00,1:51 AM,36.1,8.3,18.0,1007.4,16.1,WNW,7.4,-,,,Clear,290,2015-08-05 08:51:00<br />,2015-08-05 01:51:00
2015-08-05 02:51:00,2:51 AM,36.1,6.7,16.0,1007.5,16.1,NW,13.0,-,,,Clear,310,2015-08-05 09:51:00<br />,2015-08-05 02:51:00
2015-08-05 03:51:00,3:51 AM,35.0,7.2,18.0,1007.8,16.1,NW,16.7,-,,,Clear,320,2015-08-05 10:51:00<br />,2015-08-05 03:51:00
2015-08-05 04:51:00,4:51 AM,34.4,7.8,19.0,1008.2,16.1,WNW,11.1,-,,,Clear,300,2015-08-05 11:51:00<br />,2015-08-05 04:51:00
2015-08-05 05:51:00,5:51 AM,33.3,8.9,22.0,1008.8,16.1,NW,9.3,-,,,Scattered Clouds,310,2015-08-05 12:51:00<br />,2015-08-05 05:51:00
2015-08-05 06:51:00,6:51 AM,32.8,11.1,26.0,1009.7,16.1,South,5.6,-,,,Partly Cloudy,190,2015-08-05 13:51:00<br />,2015-08-05 06:51:00
2015-08-05 07:51:00,7:51 AM,34.4,9.4,21.0,1010.3,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-08-05 14:51:00<br />,2015-08-05 07:51:00
2015-08-05 08:51:00,8:51 AM,36.1,9.4,19.0,1010.5,16.1,West,5.6,-,,,Partly Cloudy,280,2015-08-05 15:51:00<br />,2015-08-05 08:51:00
2015-08-05 09:51:00,9:51 AM,37.2,8.3,17.0,1010.5,16.1,Variable,7.4,-,,,Partly Cloudy,0,2015-08-05 16:51:00<br />,2015-08-05 09:51:00
2015-08-05 10:51:00,10:51 AM,38.9,7.2,14.0,1010.4,16.1,Variable,7.4,-,,,Partly Cloudy,0,2015-08-05 17:51:00<br />,2015-08-05 10:51:00
2015-08-05 11:51:00,11:51 AM,41.1,6.1,12.0,1009.8,16.1,West,11.1,-,,,Partly Cloudy,270,2015-08-05 18:51:00<br />,2015-08-05 11:51:00
2015-08-05 12:51:00,12:51 PM,42.8,5.6,10.0,1008.9,16.1,West,14.8,-,,,Partly Cloudy,260,2015-08-05 19:51:00<br />,2015-08-05 12:51:00
2015-08-05 13:51:00,1:51 PM,42.8,3.3,9.0,1008.2,16.1,WNW,16.7,-,,,Partly Cloudy,290,2015-08-05 20:51:00<br />,2015-08-05 13:51:00
2015-08-05 14:51:00,2:51 PM,43.3,2.8,8.0,1007.4,16.1,West,16.7,-,,,Scattered Clouds,270,2015-08-05 21:51:00<br />,2015-08-05 14:51:00
2015-08-05 15:51:00,3:51 PM,42.8,5.6,10.0,1006.5,16.1,WNW,11.1,-,,,Scattered Clouds,300,2015-08-05 22:51:00<br />,2015-08-05 15:51:00
2015-08-05 16:51:00,4:51 PM,43.3,6.7,11.0,1005.7,16.1,West,18.5,40.7,,,Mostly Cloudy,280,2015-08-05 23:51:00<br />,2015-08-05 16:51:00
2015-08-05 17:51:00,5:51 PM,42.8,7.8,12.0,1005.1,16.1,West,11.1,-,,,Mostly Cloudy,270,2015-08-06 00:51:00<br />,2015-08-05 17:51:00
2015-08-05 18:51:00,6:51 PM,42.2,8.3,13.0,1004.9,16.1,WSW,16.7,-,,,Mostly Cloudy,250,2015-08-06 01:51:00<br />,2015-08-05 18:51:00
2015-08-05 19:51:00,7:51 PM,41.7,8.3,13.0,1005.3,16.1,West,14.8,-,,,Mostly Cloudy,260,2015-08-06 02:51:00<br />,2015-08-05 19:51:00
2015-08-05 20:51:00,8:51 PM,39.4,10.0,17.0,1005.7,16.1,SW,11.1,-,,,Mostly Cloudy,230,2015-08-06 03:51:00<br />,2015-08-05 20:51:00
2015-08-05 21:51:00,9:51 PM,37.8,11.7,21.0,1006.0,16.1,WSW,9.3,-,,,Scattered Clouds,240,2015-08-06 04:51:00<br />,2015-08-05 21:51:00
2015-08-05 22:51:00,10:51 PM,38.3,11.1,19.0,1006.1,16.1,West,9.3,-,,,Scattered Clouds,260,2015-08-06 05:51:00<br />,2015-08-05 22:51:00
2015-08-05 23:51:00,11:51 PM,38.9,12.8,21.0,1006.1,16.1,West,11.1,-,,,Scattered Clouds,280,2015-08-06 06:51:00<br />,2015-08-05 23:51:00
2015-08-06 00:51:00,12:51 AM,37.8,13.9,24.0,1006.5,16.1,NW,16.7,-,,,Scattered Clouds,310,2015-08-06 07:51:00<br />,2015-08-06 00:51:00
2015-08-06 01:51:00,1:51 AM,37.2,15.0,26.0,1006.4,16.1,West,16.7,-,,,Scattered Clouds,270,2015-08-06 08:51:00<br />,2015-08-06 01:51:00
2015-08-06 02:51:00,2:51 AM,34.4,16.1,33.0,1007.0,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-08-06 09:51:00<br />,2015-08-06 02:51:00
2015-08-06 03:51:00,3:51 AM,35.0,17.2,34.0,1006.8,16.1,WNW,16.7,-,,,Mostly Cloudy,290,2015-08-06 10:51:00<br />,2015-08-06 03:51:00
2015-08-06 04:51:00,4:51 AM,34.4,17.8,37.0,1007.5,16.1,WNW,14.8,-,,,Mostly Cloudy,290,2015-08-06 11:51:00<br />,2015-08-06 04:51:00
2015-08-06 05:51:00,5:51 AM,33.3,18.3,41.0,1008.9,16.1,SW,5.6,-,,,Mostly Cloudy,220,2015-08-06 12:51:00<br />,2015-08-06 05:51:00
2015-08-06 06:51:00,6:51 AM,33.9,17.8,38.0,1009.4,16.1,East,5.6,-,,,Mostly Cloudy,100,2015-08-06 13:51:00<br />,2015-08-06 06:51:00
2015-08-06 07:51:00,7:51 AM,34.4,17.2,36.0,1008.9,16.1,North,24.1,-,,,Mostly Cloudy,10,2015-08-06 14:51:00<br />,2015-08-06 07:51:00
2015-08-06 08:51:00,8:51 AM,35.0,17.2,34.0,1010.2,16.1,ENE,13.0,-,,,Mostly Cloudy,60,2015-08-06 15:51:00<br />,2015-08-06 08:51:00
2015-08-06 09:42:00,9:42 AM,34.4,16.1,33.0,1013.1,16.1,SSE,13.0,-,,,Mostly Cloudy,150,2015-08-06 16:42:00<br />,2015-08-06 09:42:00
2015-08-06 09:51:00,9:51 AM,34.4,16.1,33.0,1010.8,16.1,SSE,16.7,-,,,Mostly Cloudy,160,2015-08-06 16:51:00<br />,2015-08-06 09:51:00
2015-08-06 10:51:00,10:51 AM,35.0,16.1,32.0,1010.3,16.1,SE,14.8,-,,,Mostly Cloudy,140,2015-08-06 17:51:00<br />,2015-08-06 10:51:00
2015-08-06 11:51:00,11:51 AM,36.1,16.1,30.0,1010.0,16.1,SSE,13.0,-,,,Mostly Cloudy,160,2015-08-06 18:51:00<br />,2015-08-06 11:51:00
2015-08-06 12:51:00,12:51 PM,36.7,15.0,27.0,1009.7,16.1,South,22.2,-,,,Mostly Cloudy,190,2015-08-06 19:51:00<br />,2015-08-06 12:51:00
2015-08-06 13:51:00,1:51 PM,37.2,14.4,25.0,1008.7,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-08-06 20:51:00<br />,2015-08-06 13:51:00
2015-08-06 14:51:00,2:51 PM,37.8,13.3,23.0,1007.2,16.1,NNE,5.6,-,,,Mostly Cloudy,30,2015-08-06 21:51:00<br />,2015-08-06 14:51:00
2015-08-06 15:51:00,3:51 PM,39.4,12.2,20.0,1005.5,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-08-06 22:51:00<br />,2015-08-06 15:51:00
2015-08-06 16:51:00,4:51 PM,40.0,9.4,16.0,1004.3,16.1,East,7.4,-,,,Scattered Clouds,80,2015-08-06 23:51:00<br />,2015-08-06 16:51:00
2015-08-06 17:51:00,5:51 PM,40.0,8.9,15.0,1003.9,16.1,SE,9.3,-,,,Scattered Clouds,130,2015-08-07 00:51:00<br />,2015-08-06 17:51:00
2015-08-06 18:51:00,6:51 PM,39.4,10.0,17.0,1004.2,16.1,SE,7.4,-,,,Scattered Clouds,130,2015-08-07 01:51:00<br />,2015-08-06 18:51:00
2015-08-06 19:51:00,7:51 PM,37.8,10.6,19.0,1004.9,16.1,SSW,5.6,-,,,Scattered Clouds,200,2015-08-07 02:51:00<br />,2015-08-06 19:51:00
2015-08-06 20:51:00,8:51 PM,37.2,10.6,20.0,1005.5,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-08-07 03:51:00<br />,2015-08-06 20:51:00
2015-08-06 21:51:00,9:51 PM,35.6,12.8,25.0,1005.6,16.1,SE,5.6,-,,,Scattered Clouds,130,2015-08-07 04:51:00<br />,2015-08-06 21:51:00
2015-08-06 22:51:00,10:51 PM,35.0,13.3,27.0,1005.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-08-07 05:51:00<br />,2015-08-06 22:51:00
2015-08-06 23:51:00,11:51 PM,34.4,12.8,27.0,1005.6,16.1,WSW,5.6,-,,,Mostly Cloudy,250,2015-08-07 06:51:00<br />,2015-08-06 23:51:00
2015-08-07 00:51:00,12:51 AM,33.9,14.4,31.0,1005.6,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-08-07 07:51:00<br />,2015-08-07 00:51:00
2015-08-07 01:51:00,1:51 AM,33.3,14.4,32.0,1005.7,16.1,East,7.4,-,,,Mostly Cloudy,90,2015-08-07 08:51:00<br />,2015-08-07 01:51:00
2015-08-07 02:51:00,2:51 AM,32.8,13.9,32.0,1005.8,16.1,East,13.0,-,,,Mostly Cloudy,80,2015-08-07 09:51:00<br />,2015-08-07 02:51:00
2015-08-07 03:51:00,3:51 AM,32.2,14.4,34.0,1006.1,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-08-07 10:51:00<br />,2015-08-07 03:51:00
2015-08-07 04:51:00,4:51 AM,32.2,14.4,34.0,1006.3,16.1,East,9.3,-,,,Mostly Cloudy,90,2015-08-07 11:51:00<br />,2015-08-07 04:51:00
2015-08-07 05:51:00,5:51 AM,32.2,16.1,38.0,1007.2,16.1,East,7.4,-,,,Mostly Cloudy,90,2015-08-07 12:51:00<br />,2015-08-07 05:51:00
2015-08-07 05:55:00,5:55 AM,32.2,16.1,38.0,1009.4,16.1,East,5.6,-,,Thunderstorm,Thunderstorm,80,2015-08-07 12:55:00<br />,2015-08-07 05:55:00
2015-08-07 06:32:00,6:32 AM,32.8,16.7,38.0,1009.7,16.1,SE,13.0,-,,,Mostly Cloudy,140,2015-08-07 13:32:00<br />,2015-08-07 06:32:00
2015-08-07 06:51:00,6:51 AM,32.2,17.8,42.0,1007.8,16.1,SE,14.8,-,,,Mostly Cloudy,140,2015-08-07 13:51:00<br />,2015-08-07 06:51:00
2015-08-07 07:51:00,7:51 AM,32.8,18.3,42.0,1008.3,16.1,SE,18.5,-,,,Scattered Clouds,130,2015-08-07 14:51:00<br />,2015-08-07 07:51:00
2015-08-07 08:51:00,8:51 AM,33.9,18.9,41.0,1008.5,16.1,SE,18.5,-,,,Scattered Clouds,140,2015-08-07 15:51:00<br />,2015-08-07 08:51:00
2015-08-07 09:51:00,9:51 AM,35.0,17.8,36.0,1008.6,16.1,ESE,20.4,-,,,Mostly Cloudy,110,2015-08-07 16:51:00<br />,2015-08-07 09:51:00
2015-08-07 10:51:00,10:51 AM,36.1,16.7,31.0,1008.4,16.1,SSE,16.7,-,,,Mostly Cloudy,160,2015-08-07 17:51:00<br />,2015-08-07 10:51:00
2015-08-07 11:51:00,11:51 AM,37.8,14.4,25.0,1007.8,16.1,SSE,11.1,-,,,Scattered Clouds,160,2015-08-07 18:51:00<br />,2015-08-07 11:51:00
2015-08-07 12:51:00,12:51 PM,38.9,15.6,25.0,1006.4,16.1,Variable,5.6,-,,,Scattered Clouds,0,2015-08-07 19:51:00<br />,2015-08-07 12:51:00
2015-08-07 13:51:00,1:51 PM,41.1,14.4,21.0,1005.3,16.1,Variable,9.3,-,,,Scattered Clouds,0,2015-08-07 20:51:00<br />,2015-08-07 13:51:00
2015-08-07 14:51:00,2:51 PM,39.4,14.4,23.0,1004.5,16.1,South,16.7,-,,,Scattered Clouds,190,2015-08-07 21:51:00<br />,2015-08-07 14:51:00
2015-08-07 15:51:00,3:51 PM,40.0,15.0,23.0,1003.8,16.1,SSW,13.0,-,,,Mostly Cloudy,210,2015-08-07 22:51:00<br />,2015-08-07 15:51:00
2015-08-07 16:51:00,4:51 PM,34.4,18.9,40.0,1004.2,16.1,SE,31.5,51.9,0.0,,Mostly Cloudy,130,2015-08-07 23:51:00<br />,2015-08-07 16:51:00
2015-08-07 17:03:00,5:03 PM,32.2,20.6,50.0,1006.7,16.1,SE,18.5,-,0.0,Rain,Light Rain,130,2015-08-08 00:03:00<br />,2015-08-07 17:03:00
2015-08-07 17:04:00,5:04 PM,32.2,20.6,50.0,1006.7,16.1,SE,18.5,-,0.0,Rain-Thunderstorm,Light Thunderstorms and Rain,130,2015-08-08 00:04:00<br />,2015-08-07 17:04:00
2015-08-07 17:25:00,5:25 PM,30.0,22.2,63.0,1007.0,2.8,SSE,18.5,-,0.07,Rain-Thunderstorm,Thunderstorms and Rain,150,2015-08-08 00:25:00<br />,2015-08-07 17:25:00
2015-08-07 17:29:00,5:29 PM,30.0,22.8,65.0,1006.3,12.9,ESE,29.6,35.2,0.11,Rain-Thunderstorm,Heavy Thunderstorms and Rain,110,2015-08-08 00:29:00<br />,2015-08-07 17:29:00
2015-08-07 17:51:00,5:51 PM,29.4,22.8,67.0,1004.6,16.1,SSE,22.2,-,0.11,Thunderstorm,Thunderstorm,150,2015-08-08 00:51:00<br />,2015-08-07 17:51:00
2015-08-07 18:37:00,6:37 PM,26.7,22.2,76.0,1006.7,6.4,SSE,29.6,-,0.25,Rain,Rain,150,2015-08-08 01:37:00<br />,2015-08-07 18:37:00
2015-08-07 18:42:00,6:42 PM,27.2,22.2,74.0,1006.7,11.3,SE,29.6,-,0.26,Rain-Thunderstorm,Light Thunderstorms and Rain,130,2015-08-08 01:42:00<br />,2015-08-07 18:42:00
2015-08-07 18:51:00,6:51 PM,27.8,22.2,71.0,1004.9,16.1,ESE,22.2,-,0.26,Rain-Thunderstorm,Light Thunderstorms and Rain,110,2015-08-08 01:51:00<br />,2015-08-07 18:51:00
2015-08-07 19:04:00,7:04 PM,28.9,22.2,67.0,1007.7,16.1,SSE,20.4,31.5,0.0,,Mostly Cloudy,150,2015-08-08 02:04:00<br />,2015-08-07 19:04:00
2015-08-07 19:51:00,7:51 PM,28.3,22.2,69.0,1006.1,16.1,SE,20.4,-,0.0,,Mostly Cloudy,140,2015-08-08 02:51:00<br />,2015-08-07 19:51:00
2015-08-07 20:51:00,8:51 PM,28.3,21.7,67.0,1007.3,16.1,ENE,13.0,-,,,Mostly Cloudy,70,2015-08-08 03:51:00<br />,2015-08-07 20:51:00
2015-08-07 21:51:00,9:51 PM,28.3,21.1,65.0,1007.8,16.1,East,14.8,-,,,Scattered Clouds,90,2015-08-08 04:51:00<br />,2015-08-07 21:51:00
2015-08-07 22:51:00,10:51 PM,28.3,21.1,65.0,1007.9,16.1,SE,13.0,-,,,Scattered Clouds,130,2015-08-08 05:51:00<br />,2015-08-07 22:51:00
2015-08-07 23:51:00,11:51 PM,28.3,20.0,60.0,1007.9,16.1,East,7.4,-,,,Scattered Clouds,100,2015-08-08 06:51:00<br />,2015-08-07 23:51:00
2015-08-08 00:51:00,12:51 AM,27.8,20.6,65.0,1008.1,16.1,SE,11.1,-,,,Scattered Clouds,140,2015-08-08 07:51:00<br />,2015-08-08 00:51:00
2015-08-08 01:51:00,1:51 AM,27.8,21.7,69.0,1008.0,16.1,ESE,14.8,-,,,Scattered Clouds,120,2015-08-08 08:51:00<br />,2015-08-08 01:51:00
2015-08-08 02:51:00,2:51 AM,27.2,21.1,69.0,1008.0,16.1,ESE,13.0,-,,,Mostly Cloudy,120,2015-08-08 09:51:00<br />,2015-08-08 02:51:00
2015-08-08 03:51:00,3:51 AM,27.2,21.1,69.0,1008.2,16.1,East,7.4,-,,,Mostly Cloudy,100,2015-08-08 10:51:00<br />,2015-08-08 03:51:00
2015-08-08 04:51:00,4:51 AM,27.2,21.7,72.0,1008.7,16.1,ESE,13.0,-,,,Mostly Cloudy,110,2015-08-08 11:51:00<br />,2015-08-08 04:51:00
2015-08-08 05:51:00,5:51 AM,26.7,21.1,71.0,1009.4,16.1,ESE,9.3,-,,,Scattered Clouds,110,2015-08-08 12:51:00<br />,2015-08-08 05:51:00
2015-08-08 06:51:00,6:51 AM,27.2,21.1,69.0,1010.1,16.1,SSE,11.1,-,,,Scattered Clouds,150,2015-08-08 13:51:00<br />,2015-08-08 06:51:00
2015-08-08 07:51:00,7:51 AM,28.3,19.4,58.0,1010.3,16.1,SE,20.4,-,,,Scattered Clouds,130,2015-08-08 14:51:00<br />,2015-08-08 07:51:00
2015-08-08 08:51:00,8:51 AM,30.0,19.4,53.0,1010.4,16.1,SE,16.7,-,,,Partly Cloudy,130,2015-08-08 15:51:00<br />,2015-08-08 08:51:00
2015-08-08 09:51:00,9:51 AM,31.7,20.6,52.0,1010.2,16.1,SSE,14.8,-,,,Partly Cloudy,160,2015-08-08 16:51:00<br />,2015-08-08 09:51:00
2015-08-08 10:51:00,10:51 AM,33.3,19.4,44.0,1010.1,16.1,Variable,11.1,-,,,Partly Cloudy,0,2015-08-08 17:51:00<br />,2015-08-08 10:51:00
2015-08-08 11:51:00,11:51 AM,35.0,18.3,37.0,1009.4,16.1,ESE,7.4,-,,,Scattered Clouds,120,2015-08-08 18:51:00<br />,2015-08-08 11:51:00
2015-08-08 12:51:00,12:51 PM,36.1,15.6,29.0,1008.7,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-08-08 19:51:00<br />,2015-08-08 12:51:00
2015-08-08 13:51:00,1:51 PM,37.2,16.7,30.0,1007.7,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-08-08 20:51:00<br />,2015-08-08 13:51:00
2015-08-08 14:51:00,2:51 PM,37.8,16.1,28.0,1006.9,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-08-08 21:51:00<br />,2015-08-08 14:51:00
2015-08-08 15:51:00,3:51 PM,38.3,15.6,26.0,1006.2,16.1,Variable,9.3,-,,,Scattered Clouds,0,2015-08-08 22:51:00<br />,2015-08-08 15:51:00
2015-08-08 16:51:00,4:51 PM,38.3,15.0,25.0,1005.5,16.1,NW,13.0,-,,,Scattered Clouds,310,2015-08-08 23:51:00<br />,2015-08-08 16:51:00
2015-08-08 17:51:00,5:51 PM,38.3,14.4,24.0,1005.3,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-08-09 00:51:00<br />,2015-08-08 17:51:00
2015-08-08 18:51:00,6:51 PM,37.8,14.4,25.0,1005.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-08-09 01:51:00<br />,2015-08-08 18:51:00
2015-08-08 19:51:00,7:51 PM,36.7,17.8,33.0,1005.8,16.1,SW,9.3,-,,,Mostly Cloudy,220,2015-08-09 02:51:00<br />,2015-08-08 19:51:00
2015-08-08 20:51:00,8:51 PM,35.0,18.3,37.0,1006.5,16.1,SW,7.4,-,,,Scattered Clouds,220,2015-08-09 03:51:00<br />,2015-08-08 20:51:00
2015-08-08 21:51:00,9:51 PM,35.0,18.3,37.0,1006.9,16.1,SSE,5.6,-,,,Partly Cloudy,160,2015-08-09 04:51:00<br />,2015-08-08 21:51:00
2015-08-08 22:51:00,10:51 PM,35.0,18.3,37.0,1007.0,16.1,South,5.6,-,,,Scattered Clouds,180,2015-08-09 05:51:00<br />,2015-08-08 22:51:00
2015-08-08 23:51:00,11:51 PM,34.4,17.8,37.0,1007.6,16.1,WNW,7.4,-,,,Scattered Clouds,290,2015-08-09 06:51:00<br />,2015-08-08 23:51:00
2015-08-09 00:51:00,12:51 AM,34.4,16.7,35.0,1007.6,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-08-09 07:51:00<br />,2015-08-09 00:51:00
2015-08-09 01:51:00,1:51 AM,32.8,18.3,42.0,1007.6,16.1,East,7.4,-,,,Partly Cloudy,80,2015-08-09 08:51:00<br />,2015-08-09 01:51:00
2015-08-09 02:51:00,2:51 AM,32.2,18.3,43.0,1007.9,16.1,NE,9.3,-,,,Scattered Clouds,50,2015-08-09 09:51:00<br />,2015-08-09 02:51:00
2015-08-09 03:51:00,3:51 AM,31.7,18.9,46.0,1008.1,16.1,East,9.3,-,,,Mostly Cloudy,80,2015-08-09 10:51:00<br />,2015-08-09 03:51:00
2015-08-09 04:51:00,4:51 AM,30.6,20.0,53.0,1008.3,16.1,ESE,11.1,-,,,Scattered Clouds,110,2015-08-09 11:51:00<br />,2015-08-09 04:51:00
2015-08-09 05:51:00,5:51 AM,30.6,18.9,49.0,1008.9,16.1,East,7.4,-,,,Scattered Clouds,90,2015-08-09 12:51:00<br />,2015-08-09 05:51:00
2015-08-09 06:51:00,6:51 AM,31.1,18.3,46.0,1009.4,16.1,ENE,11.1,-,,,Scattered Clouds,70,2015-08-09 13:51:00<br />,2015-08-09 06:51:00
2015-08-09 07:51:00,7:51 AM,32.2,18.3,43.0,1009.9,16.1,East,14.8,-,,,Partly Cloudy,100,2015-08-09 14:51:00<br />,2015-08-09 07:51:00
2015-08-09 08:51:00,8:51 AM,32.8,17.2,39.0,1010.2,16.1,East,9.3,-,,,Partly Cloudy,80,2015-08-09 15:51:00<br />,2015-08-09 08:51:00
2015-08-09 09:51:00,9:51 AM,35.0,17.8,36.0,1010.2,16.1,East,5.6,-,,,Partly Cloudy,90,2015-08-09 16:51:00<br />,2015-08-09 09:51:00
2015-08-09 10:51:00,10:51 AM,35.6,16.7,32.0,1010.0,16.1,Variable,5.6,-,,,Partly Cloudy,0,2015-08-09 17:51:00<br />,2015-08-09 10:51:00
2015-08-09 11:51:00,11:51 AM,38.3,15.6,26.0,1009.5,16.1,East,13.0,-,,,Partly Cloudy,100,2015-08-09 18:51:00<br />,2015-08-09 11:51:00
2015-08-09 12:51:00,12:51 PM,38.3,15.0,25.0,1008.6,16.1,ENE,7.4,-,,,Partly Cloudy,70,2015-08-09 19:51:00<br />,2015-08-09 12:51:00
2015-08-09 13:51:00,1:51 PM,38.9,14.4,23.0,1007.6,16.1,Variable,5.6,-,,,Partly Cloudy,0,2015-08-09 20:51:00<br />,2015-08-09 13:51:00
2015-08-09 14:51:00,2:51 PM,39.4,14.4,23.0,1006.7,16.1,West,9.3,-,,,Partly Cloudy,270,2015-08-09 21:51:00<br />,2015-08-09 14:51:00
2015-08-09 15:51:00,3:51 PM,41.1,13.3,19.0,1005.7,16.1,WNW,14.8,-,,,Partly Cloudy,300,2015-08-09 22:51:00<br />,2015-08-09 15:51:00
2015-08-09 16:51:00,4:51 PM,40.0,14.4,22.0,1005.3,16.1,SSW,13.0,-,,,Partly Cloudy,210,2015-08-09 23:51:00<br />,2015-08-09 16:51:00
2015-08-09 17:51:00,5:51 PM,40.6,13.9,20.0,1005.1,16.1,WSW,9.3,-,,,Partly Cloudy,240,2015-08-10 00:51:00<br />,2015-08-09 17:51:00
2015-08-09 18:51:00,6:51 PM,40.0,13.9,21.0,1005.8,16.1,Variable,7.4,-,,,Partly Cloudy,0,2015-08-10 01:51:00<br />,2015-08-09 18:51:00
2015-08-09 19:51:00,7:51 PM,39.4,12.2,20.0,1006.4,16.1,WNW,16.7,-,,,Partly Cloudy,290,2015-08-10 02:51:00<br />,2015-08-09 19:51:00
2015-08-09 20:51:00,8:51 PM,39.4,10.6,18.0,1006.9,16.1,West,16.7,-,,,Partly Cloudy,270,2015-08-10 03:51:00<br />,2015-08-09 20:51:00
2015-08-09 21:34:00,9:34 PM,35.6,14.4,28.0,1010.0,8.0,South,35.2,55.6,,,Widespread Dust,170,2015-08-10 04:34:00<br />,2015-08-09 21:34:00
2015-08-09 21:38:00,9:38 PM,35.0,15.0,30.0,1010.0,4.0,South,25.9,55.6,,Thunderstorm,Widespread Dust,180,2015-08-10 04:38:00<br />,2015-08-09 21:38:00
2015-08-09 21:46:00,9:46 PM,34.0,16.0,34.0,1010.4,4.0,South,27.8,44.4,,Rain-Thunderstorm,Thunderstorms and Rain,190,2015-08-10 04:46:00<br />,2015-08-09 21:46:00
2015-08-09 21:51:00,9:51 PM,32.8,16.1,36.0,1008.4,8.0,South,31.5,48.2,,Rain-Thunderstorm,Thunderstorms and Rain,190,2015-08-10 04:51:00<br />,2015-08-09 21:51:00
2015-08-09 22:34:00,10:34 PM,33.3,15.0,33.0,1010.4,16.1,WSW,9.3,-,0.0,,Overcast,240,2015-08-10 05:34:00<br />,2015-08-09 22:34:00
2015-08-09 22:51:00,10:51 PM,35.0,12.2,25.0,1007.9,16.1,West,13.0,-,0.0,,Overcast,270,2015-08-10 05:51:00<br />,2015-08-09 22:51:00
2015-08-09 23:51:00,11:51 PM,33.9,14.4,31.0,1008.8,16.1,East,13.0,-,,,Overcast,100,2015-08-10 06:51:00<br />,2015-08-09 23:51:00
2015-08-10 00:51:00,12:51 AM,32.2,16.7,39.0,1009.5,16.1,ESE,22.2,-,,,Overcast,110,2015-08-10 07:51:00<br />,2015-08-10 00:51:00
2015-08-10 01:51:00,1:51 AM,32.2,16.1,38.0,1009.5,16.1,SE,13.0,-,,,Mostly Cloudy,140,2015-08-10 08:51:00<br />,2015-08-10 01:51:00
