timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeCEST,TimeCET,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2013-08-18 14:20:00,Scattered Clouds,2013-08-18 12:20:00<br />,14.0,,-,45.0,,1017.0,27.0,2:20 PM,,10.0,WNW,11.1,300.0,2013-08-18 14:20:00
2013-08-18 14:50:00,Scattered Clouds,2013-08-18 12:50:00<br />,14.0,,-,40.0,,1017.0,29.0,2:50 PM,,10.0,WNW,11.1,290.0,2013-08-18 14:50:00
2013-08-18 15:00:00,,2013-08-18 13:00:00<br />,12.0,,,27.0,,1014.0,29.0,3:00 PM,,,WSW,9.3,250.0,2013-08-18 15:00:00
2013-08-18 15:20:00,Scattered Clouds,2013-08-18 13:20:00<br />,13.0,,-,37.0,,1017.0,29.0,3:20 PM,,10.0,SW,16.7,220.0,2013-08-18 15:20:00
2013-08-18 15:50:00,Partly Cloudy,2013-08-18 13:50:00<br />,12.0,,-,35.0,,1016.0,29.0,3:50 PM,,10.0,West,13.0,260.0,2013-08-18 15:50:00
2013-08-18 16:00:00,,2013-08-18 14:00:00<br />,12.0,,,24.0,,1013.0,29.0,4:00 PM,,,West,14.8,260.0,2013-08-18 16:00:00
2013-08-18 16:20:00,Partly Cloudy,2013-08-18 14:20:00<br />,13.0,,-,37.0,,1016.0,29.0,4:20 PM,,10.0,WSW,16.7,250.0,2013-08-18 16:20:00
2013-08-18 16:50:00,Partly Cloudy,2013-08-18 14:50:00<br />,15.0,,-,45.0,,1016.0,28.0,4:50 PM,,10.0,WNW,20.4,300.0,2013-08-18 16:50:00
2013-08-18 17:20:00,Partly Cloudy,2013-08-18 15:20:00<br />,15.0,,-,45.0,,1016.0,28.0,5:20 PM,,10.0,West,13.0,280.0,2013-08-18 17:20:00
2013-08-18 17:50:00,Partly Cloudy,2013-08-18 15:50:00<br />,15.0,,-,45.0,,1016.0,28.0,5:50 PM,,10.0,West,20.4,280.0,2013-08-18 17:50:00
2013-08-18 18:00:00,,2013-08-18 16:00:00<br />,14.0,,,34.0,,1014.0,27.0,6:00 PM,,,WNW,18.5,300.0,2013-08-18 18:00:00
2013-08-18 18:20:00,Scattered Clouds,2013-08-18 16:20:00<br />,15.0,,-,48.0,,1017.0,27.0,6:20 PM,,10.0,WNW,18.5,300.0,2013-08-18 18:20:00
2013-08-18 18:50:00,Scattered Clouds,2013-08-18 16:50:00<br />,14.0,,-,47.0,,1017.0,26.0,6:50 PM,,10.0,WNW,20.4,300.0,2013-08-18 18:50:00
2013-08-18 19:00:00,,2013-08-18 17:00:00<br />,14.0,,,37.0,,1015.0,26.0,7:00 PM,,,WNW,13.0,300.0,2013-08-18 19:00:00
2013-08-18 19:20:00,Scattered Clouds,2013-08-18 17:20:00<br />,14.0,,-,50.0,,1017.0,25.0,7:20 PM,,10.0,WNW,11.1,300.0,2013-08-18 19:20:00
2013-08-18 19:50:00,Mostly Cloudy,2013-08-18 17:50:00<br />,14.0,,-,53.0,,1017.0,24.0,7:50 PM,,10.0,Variable,3.7,0.0,2013-08-18 19:50:00
2013-08-18 20:00:00,Scattered Clouds,2013-08-18 18:00:00<br />,14.0,,,42.0,,1015.0,24.0,8:00 PM,,30.0,West,5.6,270.0,2013-08-18 20:00:00
2013-08-18 20:20:00,Mostly Cloudy,2013-08-18 18:20:00<br />,14.0,,-,57.0,,1017.0,23.0,8:20 PM,,10.0,WNW,5.6,300.0,2013-08-18 20:20:00
2013-08-18 20:50:00,Mostly Cloudy,2013-08-18 18:50:00<br />,15.0,,-,68.0,,1018.0,21.0,8:50 PM,,10.0,WNW,9.3,290.0,2013-08-18 20:50:00
2013-08-18 21:00:00,,2013-08-18 19:00:00<br />,14.0,,,53.0,,1016.0,21.0,9:00 PM,,,WSW,5.6,250.0,2013-08-18 21:00:00
2013-08-18 21:20:00,Mostly Cloudy,2013-08-18 19:20:00<br />,15.0,,-,68.0,,1018.0,21.0,9:20 PM,,10.0,South,5.6,170.0,2013-08-18 21:20:00
2013-08-18 21:50:00,Scattered Clouds,2013-08-18 19:50:00<br />,14.0,,-,60.0,,1018.0,22.0,9:50 PM,,10.0,Variable,3.7,0.0,2013-08-18 21:50:00
2013-08-18 22:00:00,,2013-08-18 20:00:00<br />,14.0,,,52.0,,1017.0,22.0,10:00 PM,,,South,5.6,190.0,2013-08-18 22:00:00
2013-08-18 22:20:00,Mostly Cloudy,2013-08-18 20:20:00<br />,14.0,,-,64.0,,1018.0,21.0,10:20 PM,,10.0,ESE,7.4,120.0,2013-08-18 22:20:00
2013-08-18 22:50:00,Mostly Cloudy,2013-08-18 20:50:00<br />,16.0,,-,73.0,,1018.0,21.0,10:50 PM,,10.0,ESE,13.0,120.0,2013-08-18 22:50:00
2013-08-18 23:20:00,Mostly Cloudy,2013-08-18 21:20:00<br />,16.0,,-,73.0,,1018.0,21.0,11:20 PM,,10.0,SE,9.3,130.0,2013-08-18 23:20:00
2013-08-18 23:50:00,Mostly Cloudy,2013-08-18 21:50:00<br />,16.0,,-,73.0,,1018.0,21.0,11:50 PM,,10.0,ESE,11.1,110.0,2013-08-18 23:50:00
2013-08-19 00:00:00,,2013-08-18 22:00:00<br />,16.0,,,73.0,,1017.0,20.0,12:00 AM,,,ESE,13.0,120.0,2013-08-19 00:00:00
2013-08-19 00:20:00,Mostly Cloudy,2013-08-18 22:20:00<br />,16.0,,-,78.0,,1018.0,20.0,12:20 AM,,10.0,ESE,9.3,110.0,2013-08-19 00:20:00
2013-08-19 00:50:00,Mostly Cloudy,2013-08-18 22:50:00<br />,16.0,,-,78.0,,1018.0,20.0,12:50 AM,,10.0,East,9.3,100.0,2013-08-19 00:50:00
2013-08-19 01:00:00,,2013-08-18 23:00:00<br />,16.0,,,71.0,,1016.0,20.0,1:00 AM,,,ESE,5.6,110.0,2013-08-19 01:00:00
2013-08-19 01:20:00,Mostly Cloudy,2013-08-18 23:20:00<br />,16.0,,-,78.0,,1017.0,20.0,1:20 AM,,10.0,ESE,7.4,110.0,2013-08-19 01:20:00
2013-08-19 01:50:00,Light Rain Showers,2013-08-18 23:50:00<br />,16.0,Rain,-,78.0,,1018.0,20.0,1:50 AM,,10.0,ESE,5.6,110.0,2013-08-19 01:50:00
2013-08-19 02:00:00,Light Rain Showers,2013-08-19 00:00:00<br />,16.0,Rain,,77.0,,1016.0,20.0,2:00 AM,,20.0,SE,5.6,130.0,2013-08-19 02:00:00
2013-08-19 02:50:00,Mostly Cloudy,2013-08-19 00:50:00<br />,16.0,,-,83.0,,1017.0,19.0,2:50 AM,,10.0,ESE,5.6,110.0,2013-08-19 02:50:00
2013-08-19 03:00:00,,2013-08-19 01:00:00<br />,16.0,,,80.0,,1016.0,19.0,3:00 AM,,,ESE,5.6,120.0,2013-08-19 03:00:00
2013-08-19 03:20:00,Mostly Cloudy,2013-08-19 01:20:00<br />,16.0,,-,83.0,,1017.0,19.0,3:20 AM,,10.0,ESE,7.4,120.0,2013-08-19 03:20:00
2013-08-19 03:50:00,Mostly Cloudy,2013-08-19 01:50:00<br />,16.0,,-,83.0,,1017.0,19.0,3:50 AM,,10.0,East,7.4,100.0,2013-08-19 03:50:00
2013-08-19 04:00:00,,2013-08-19 02:00:00<br />,16.0,,,82.0,,1016.0,19.0,4:00 AM,,,ESE,7.4,120.0,2013-08-19 04:00:00
2013-08-19 04:20:00,Mostly Cloudy,2013-08-19 02:20:00<br />,16.0,,-,83.0,,1017.0,19.0,4:20 AM,,10.0,ESE,7.4,110.0,2013-08-19 04:20:00
2013-08-19 04:50:00,Mostly Cloudy,2013-08-19 02:50:00<br />,16.0,,-,88.0,,1017.0,18.0,4:50 AM,,10.0,ESE,7.4,120.0,2013-08-19 04:50:00
2013-08-19 05:20:00,Mostly Cloudy,2013-08-19 03:20:00<br />,16.0,,-,88.0,,1017.0,18.0,5:20 AM,,10.0,Variable,3.7,0.0,2013-08-19 05:20:00
2013-08-19 05:50:00,Light Rain Showers,2013-08-19 03:50:00<br />,17.0,Rain,-,94.0,,1017.0,18.0,5:50 AM,,10.0,Variable,3.7,0.0,2013-08-19 05:50:00
2013-08-19 06:00:00,,2013-08-19 04:00:00<br />,17.0,,,85.0,,1016.0,19.0,6:00 AM,,,ESE,3.7,110.0,2013-08-19 06:00:00
2013-08-19 06:20:00,Mostly Cloudy,2013-08-19 04:20:00<br />,17.0,,-,88.0,,1017.0,19.0,6:20 AM,,10.0,Variable,3.7,0.0,2013-08-19 06:20:00
2013-08-19 06:50:00,Thunderstorms and Rain,2013-08-19 04:50:00<br />,17.0,Rain-Thunderstorm,-,94.0,,1018.0,18.0,6:50 AM,,5.0,South,11.1,180.0,2013-08-19 06:50:00
2013-08-19 07:00:00,,2013-08-19 05:00:00<br />,17.0,,,87.0,,1016.0,19.0,7:00 AM,,,SSE,9.3,150.0,2013-08-19 07:00:00
2013-08-19 07:20:00,Rain Showers,2013-08-19 05:20:00<br />,17.0,Rain,-,94.0,,1018.0,18.0,7:20 AM,,8.0,SE,13.0,130.0,2013-08-19 07:20:00
2013-08-19 07:50:00,Light Rain Showers,2013-08-19 05:50:00<br />,17.0,Rain,-,88.0,,1018.0,19.0,7:50 AM,,10.0,East,7.4,90.0,2013-08-19 07:50:00
2013-08-19 08:00:00,Light Rain Showers,2013-08-19 06:00:00<br />,17.0,Rain,,88.0,,1016.0,19.0,8:00 AM,,20.0,East,7.4,100.0,2013-08-19 08:00:00
2013-08-19 08:20:00,Mostly Cloudy,2013-08-19 06:20:00<br />,17.0,,-,88.0,,1017.0,19.0,8:20 AM,,10.0,SSE,11.1,160.0,2013-08-19 08:20:00
2013-08-19 08:50:00,Mostly Cloudy,2013-08-19 06:50:00<br />,17.0,,-,88.0,,1018.0,19.0,8:50 AM,,10.0,South,13.0,170.0,2013-08-19 08:50:00
2013-08-19 09:00:00,,2013-08-19 07:00:00<br />,18.0,,,82.0,,1016.0,20.0,9:00 AM,,,South,9.3,180.0,2013-08-19 09:00:00
2013-08-19 09:20:00,Light Rain Showers,2013-08-19 07:20:00<br />,17.0,Rain,-,83.0,,1018.0,20.0,9:20 AM,,10.0,SSE,7.4,150.0,2013-08-19 09:20:00
2013-08-19 09:50:00,Rain Showers,2013-08-19 07:50:00<br />,17.0,Rain,-,83.0,,1018.0,20.0,9:50 AM,,10.0,South,11.1,190.0,2013-08-19 09:50:00
2013-08-19 10:00:00,,2013-08-19 08:00:00<br />,17.0,,,84.0,,1017.0,20.0,10:00 AM,,,South,13.0,180.0,2013-08-19 10:00:00
2013-08-19 10:20:00,Light Rain Showers,2013-08-19 08:20:00<br />,18.0,Rain,-,88.0,,1018.0,20.0,10:20 AM,,10.0,SSE,11.1,160.0,2013-08-19 10:20:00
2013-08-19 10:50:00,Mostly Cloudy,2013-08-19 08:50:00<br />,17.0,,-,83.0,,1018.0,20.0,10:50 AM,,10.0,South,9.3,170.0,2013-08-19 10:50:00
2013-08-19 11:20:00,Mostly Cloudy,2013-08-19 09:20:00<br />,18.0,,-,83.0,,1018.0,21.0,11:20 AM,,10.0,SSE,11.1,160.0,2013-08-19 11:20:00
2013-08-19 11:50:00,Scattered Clouds,2013-08-19 09:50:00<br />,19.0,,-,83.0,,1018.0,22.0,11:50 AM,,10.0,ESE,13.0,120.0,2013-08-19 11:50:00
2013-08-19 12:00:00,,2013-08-19 10:00:00<br />,18.0,,,70.0,,1016.0,23.0,12:00 PM,,,South,11.1,180.0,2013-08-19 12:00:00
2013-08-19 12:20:00,Thunderstorms and Rain,2013-08-19 10:20:00<br />,18.0,Rain-Thunderstorm,-,78.0,,1017.0,22.0,12:20 PM,,10.0,SSE,14.8,150.0,2013-08-19 12:20:00
2013-08-19 12:50:00,Light Thunderstorms and Rain,2013-08-19 10:50:00<br />,17.0,Rain-Thunderstorm,-,100.0,,1017.0,17.0,12:50 PM,,5.0,Variable,11.1,0.0,2013-08-19 12:50:00
2013-08-19 13:00:00,,2013-08-19 11:00:00<br />,17.0,,,86.0,,1017.0,18.0,1:00 PM,,,WSW,5.6,240.0,2013-08-19 13:00:00
2013-08-19 13:20:00,Light Rain Showers,2013-08-19 11:20:00<br />,18.0,Rain-Thunderstorm,-,94.0,,1018.0,19.0,1:20 PM,,10.0,ENE,7.4,70.0,2013-08-19 13:20:00
2013-08-19 13:50:00,Light Rain Showers,2013-08-19 11:50:00<br />,18.0,Rain,-,88.0,,1018.0,20.0,1:50 PM,,10.0,West,9.3,270.0,2013-08-19 13:50:00
2013-08-19 14:00:00,Light Thunderstorm,2013-08-19 12:00:00<br />,17.0,Thunderstorm,,80.0,,1017.0,20.0,2:00 PM,,25.0,WNW,11.1,290.0,2013-08-19 14:00:00
2013-08-19 14:20:00,Heavy Thunderstorms and Rain,2013-08-19 12:20:00<br />,16.0,Rain-Thunderstorm,-,83.0,,1018.0,19.0,2:20 PM,,10.0,WNW,22.2,300.0,2013-08-19 14:20:00
2013-08-19 14:50:00,Light Rain Showers,2013-08-19 12:50:00<br />,16.0,Rain-Thunderstorm,-,78.0,,1018.0,20.0,2:50 PM,,10.0,West,16.7,270.0,2013-08-19 14:50:00
2013-08-19 15:00:00,,2013-08-19 13:00:00<br />,16.0,,,72.0,,1018.0,19.0,3:00 PM,,,West,14.8,270.0,2013-08-19 15:00:00
2013-08-19 15:20:00,Light Rain Showers,2013-08-19 13:20:00<br />,15.0,Rain,-,73.0,,1019.0,20.0,3:20 PM,,10.0,West,16.7,270.0,2013-08-19 15:20:00
2013-08-19 15:50:00,Light Rain Showers,2013-08-19 13:50:00<br />,14.0,Rain,-,68.0,,1019.0,20.0,3:50 PM,,10.0,West,20.4,280.0,2013-08-19 15:50:00
2013-08-19 16:00:00,,2013-08-19 14:00:00<br />,14.0,,,60.0,,1018.0,20.0,4:00 PM,,,West,13.0,280.0,2013-08-19 16:00:00
2013-08-19 16:20:00,Light Rain Showers,2013-08-19 14:20:00<br />,14.0,Rain,-,68.0,,1019.0,20.0,4:20 PM,,10.0,West,13.0,260.0,2013-08-19 16:20:00
2013-08-19 16:50:00,Mostly Cloudy,2013-08-19 14:50:00<br />,13.0,,-,60.0,,1019.0,21.0,4:50 PM,,10.0,West,18.5,270.0,2013-08-19 16:50:00
2013-08-19 17:20:00,Mostly Cloudy,2013-08-19 15:20:00<br />,13.0,,-,60.0,,1019.0,21.0,5:20 PM,,10.0,West,16.7,280.0,2013-08-19 17:20:00
2013-08-19 17:50:00,Mostly Cloudy,2013-08-19 15:50:00<br />,13.0,,-,57.0,,1020.0,22.0,5:50 PM,,10.0,West,20.4,270.0,2013-08-19 17:50:00
2013-08-19 18:20:00,Mostly Cloudy,2013-08-19 16:20:00<br />,14.0,,-,60.0,,1020.0,22.0,6:20 PM,,10.0,West,20.4,270.0,2013-08-19 18:20:00
2013-08-19 18:50:00,Scattered Clouds,2013-08-19 16:50:00<br />,11.0,,-,60.0,,1021.0,19.0,6:50 PM,,10.0,NNW,25.9,330.0,2013-08-19 18:50:00
2013-08-19 19:00:00,,2013-08-19 17:00:00<br />,10.0,,,50.0,,1020.0,19.0,7:00 PM,,,North,24.1,350.0,2013-08-19 19:00:00
2013-08-19 19:20:00,Scattered Clouds,2013-08-19 17:20:00<br />,11.0,,-,64.0,,1021.0,18.0,7:20 PM,,10.0,NNW,13.0,340.0,2013-08-19 19:20:00
2013-08-19 19:50:00,Partly Cloudy,2013-08-19 17:50:00<br />,11.0,,-,64.0,,1022.0,18.0,7:50 PM,,10.0,North,5.6,10.0,2013-08-19 19:50:00
2013-08-19 20:20:00,Scattered Clouds,2013-08-19 18:20:00<br />,11.0,,-,68.0,,1022.0,17.0,8:20 PM,,10.0,NE,5.6,50.0,2013-08-19 20:20:00
2013-08-19 20:50:00,Clear,2013-08-19 18:50:00<br />,11.0,,-,68.0,,1023.0,17.0,8:50 PM,,-9999.0,Variable,1.9,0.0,2013-08-19 20:50:00
2013-08-19 21:20:00,Clear,2013-08-19 19:20:00<br />,12.0,,-,82.0,,1023.0,15.0,9:20 PM,,-9999.0,SW,3.7,230.0,2013-08-19 21:20:00
2013-08-19 21:50:00,Clear,2013-08-19 19:50:00<br />,12.0,,-,88.0,,1024.0,14.0,9:50 PM,,-9999.0,WSW,3.7,240.0,2013-08-19 21:50:00
2013-08-19 22:20:00,Clear,2013-08-19 20:20:00<br />,12.0,,-,88.0,,1024.0,14.0,10:20 PM,,-9999.0,Variable,1.9,0.0,2013-08-19 22:20:00
2013-08-19 22:50:00,Clear,2013-08-19 20:50:00<br />,11.0,,-,88.0,,1025.0,13.0,10:50 PM,,-9999.0,Variable,3.7,0.0,2013-08-19 22:50:00
2013-08-19 23:20:00,Mostly Cloudy,2013-08-19 21:20:00<br />,12.0,,-,88.0,,1025.0,14.0,11:20 PM,,10.0,Variable,1.9,0.0,2013-08-19 23:20:00
2013-08-19 23:50:00,Scattered Clouds,2013-08-19 21:50:00<br />,11.0,,-,88.0,,1025.0,13.0,11:50 PM,,10.0,NW,5.6,310.0,2013-08-19 23:50:00
2013-08-20 00:00:00,,2013-08-19 22:00:00<br />,12.0,,,85.0,,1025.0,14.0,12:00 AM,,,NNE,5.6,20.0,2013-08-20 00:00:00
2013-08-20 00:20:00,Scattered Clouds,2013-08-19 22:20:00<br />,11.0,,-,94.0,,1025.0,12.0,12:20 AM,,10.0,West,5.6,280.0,2013-08-20 00:20:00
2013-08-20 00:50:00,Scattered Clouds,2013-08-19 22:50:00<br />,12.0,,-,94.0,,1025.0,13.0,12:50 AM,,10.0,NW,3.7,310.0,2013-08-20 00:50:00
2013-08-20 01:20:00,Scattered Clouds,2013-08-19 23:20:00<br />,11.0,,-,88.0,,1025.0,13.0,1:20 AM,,10.0,Variable,1.9,0.0,2013-08-20 01:20:00
2013-08-20 01:50:00,Mostly Cloudy,2013-08-19 23:50:00<br />,12.0,,-,94.0,,1026.0,13.0,1:50 AM,,10.0,WNW,3.7,300.0,2013-08-20 01:50:00
2013-08-20 02:00:00,Scattered Clouds,2013-08-20 00:00:00<br />,12.0,,,89.0,,1025.0,13.0,2:00 AM,,20.0,NW,1.9,310.0,2013-08-20 02:00:00
2013-08-20 02:50:00,Scattered Clouds,2013-08-20 00:50:00<br />,12.0,,-,94.0,,1025.0,13.0,2:50 AM,,10.0,WNW,3.7,300.0,2013-08-20 02:50:00
2013-08-20 03:00:00,,2013-08-20 01:00:00<br />,12.0,,,89.0,,1026.0,13.0,3:00 AM,,,WNW,5.6,300.0,2013-08-20 03:00:00
2013-08-20 03:20:00,Scattered Clouds,2013-08-20 01:20:00<br />,11.0,,-,94.0,,1026.0,12.0,3:20 AM,,10.0,WNW,3.7,300.0,2013-08-20 03:20:00
2013-08-20 03:50:00,Scattered Clouds,2013-08-20 01:50:00<br />,11.0,,-,94.0,,1026.0,12.0,3:50 AM,,10.0,WNW,5.6,300.0,2013-08-20 03:50:00
2013-08-20 04:00:00,,2013-08-20 02:00:00<br />,11.0,,,88.0,,1026.0,13.0,4:00 AM,,,NNW,7.4,330.0,2013-08-20 04:00:00
2013-08-20 04:20:00,Scattered Clouds,2013-08-20 02:20:00<br />,11.0,,-,94.0,,1026.0,12.0,4:20 AM,,10.0,WNW,5.6,300.0,2013-08-20 04:20:00
2013-08-20 04:50:00,Scattered Clouds,2013-08-20 02:50:00<br />,11.0,,-,94.0,,1026.0,12.0,4:50 AM,,10.0,West,5.6,270.0,2013-08-20 04:50:00
2013-08-20 05:20:00,Scattered Clouds,2013-08-20 03:20:00<br />,11.0,,-,94.0,,1026.0,12.0,5:20 AM,,10.0,Variable,3.7,0.0,2013-08-20 05:20:00
2013-08-20 05:50:00,Shallow Fog,2013-08-20 03:50:00<br />,11.0,Fog,-,94.0,,1026.0,12.0,5:50 AM,,10.0,Variable,1.9,0.0,2013-08-20 05:50:00
2013-08-20 06:00:00,,2013-08-20 04:00:00<br />,12.0,,,90.0,,1026.0,13.0,6:00 AM,,,ENE,3.7,60.0,2013-08-20 06:00:00
2013-08-20 06:20:00,Shallow Fog,2013-08-20 04:20:00<br />,10.0,Fog,-,94.0,,1026.0,11.0,6:20 AM,,10.0,Variable,1.9,0.0,2013-08-20 06:20:00
2013-08-20 06:50:00,Shallow Fog,2013-08-20 04:50:00<br />,11.0,Fog,-,100.0,,1026.0,11.0,6:50 AM,,10.0,Variable,3.7,0.0,2013-08-20 06:50:00
2013-08-20 07:00:00,,2013-08-20 05:00:00<br />,10.0,,,90.0,,1027.0,12.0,7:00 AM,,,WNW,3.7,300.0,2013-08-20 07:00:00
2013-08-20 07:20:00,Clear,2013-08-20 05:20:00<br />,11.0,,-,94.0,,1027.0,12.0,7:20 AM,,-9999.0,NW,7.4,320.0,2013-08-20 07:20:00
2013-08-20 07:50:00,Partly Cloudy,2013-08-20 05:50:00<br />,12.0,,-,94.0,,1027.0,13.0,7:50 AM,,10.0,NNW,5.6,340.0,2013-08-20 07:50:00
2013-08-20 08:00:00,Scattered Clouds,2013-08-20 06:00:00<br />,12.0,,,83.0,,1027.0,14.0,8:00 AM,,25.0,North,11.1,350.0,2013-08-20 08:00:00
2013-08-20 08:20:00,Partly Cloudy,2013-08-20 06:20:00<br />,12.0,,-,82.0,,1027.0,15.0,8:20 AM,,10.0,NNW,7.4,330.0,2013-08-20 08:20:00
2013-08-20 08:50:00,Partly Cloudy,2013-08-20 06:50:00<br />,12.0,,-,82.0,,1027.0,15.0,8:50 AM,,10.0,NNW,11.1,330.0,2013-08-20 08:50:00
2013-08-20 09:00:00,,2013-08-20 07:00:00<br />,11.0,,,67.0,,1027.0,16.0,9:00 AM,,,North,13.0,10.0,2013-08-20 09:00:00
2013-08-20 09:20:00,Partly Cloudy,2013-08-20 07:20:00<br />,12.0,,-,72.0,,1027.0,17.0,9:20 AM,,10.0,North,9.3,360.0,2013-08-20 09:20:00
2013-08-20 09:50:00,Partly Cloudy,2013-08-20 07:50:00<br />,12.0,,-,72.0,,1028.0,17.0,9:50 AM,,10.0,Variable,11.1,0.0,2013-08-20 09:50:00
2013-08-20 10:00:00,,2013-08-20 08:00:00<br />,11.0,,,61.0,,1027.0,17.0,10:00 AM,,,NE,13.0,50.0,2013-08-20 10:00:00
2013-08-20 10:20:00,Partly Cloudy,2013-08-20 08:20:00<br />,12.0,,-,68.0,,1028.0,18.0,10:20 AM,,10.0,NNE,13.0,20.0,2013-08-20 10:20:00
2013-08-20 10:50:00,Partly Cloudy,2013-08-20 08:50:00<br />,11.0,,-,64.0,,1028.0,18.0,10:50 AM,,10.0,Variable,13.0,0.0,2013-08-20 10:50:00
2013-08-20 11:20:00,Partly Cloudy,2013-08-20 09:20:00<br />,10.0,,-,59.0,,1028.0,18.0,11:20 AM,,10.0,NE,14.8,40.0,2013-08-20 11:20:00
2013-08-20 11:50:00,Partly Cloudy,2013-08-20 09:50:00<br />,10.0,,-,56.0,,1028.0,19.0,11:50 AM,,10.0,NNE,13.0,30.0,2013-08-20 11:50:00
2013-08-20 12:00:00,,2013-08-20 10:00:00<br />,9.0,,,45.0,,1027.0,18.0,12:00 PM,,,NE,16.7,40.0,2013-08-20 12:00:00
2013-08-20 12:20:00,Partly Cloudy,2013-08-20 10:20:00<br />,10.0,,-,52.0,,1028.0,20.0,12:20 PM,,10.0,NE,9.3,40.0,2013-08-20 12:20:00
2013-08-20 12:50:00,Partly Cloudy,2013-08-20 10:50:00<br />,10.0,,-,52.0,,1028.0,20.0,12:50 PM,,10.0,North,13.0,10.0,2013-08-20 12:50:00
2013-08-20 13:00:00,,2013-08-20 11:00:00<br />,8.0,,,35.0,,1026.0,20.0,1:00 PM,,,NE,13.0,50.0,2013-08-20 13:00:00
2013-08-20 13:20:00,Partly Cloudy,2013-08-20 11:20:00<br />,10.0,,-,49.0,,1028.0,21.0,1:20 PM,,10.0,ENE,16.7,70.0,2013-08-20 13:20:00
2013-08-20 13:50:00,Partly Cloudy,2013-08-20 11:50:00<br />,9.0,,-,46.0,,1028.0,21.0,1:50 PM,,10.0,East,11.1,80.0,2013-08-20 13:50:00
2013-08-20 14:00:00,Partly Cloudy,2013-08-20 12:00:00<br />,10.0,,,36.0,,1026.0,21.0,2:00 PM,,30.0,East,13.0,100.0,2013-08-20 14:00:00
2013-08-20 14:20:00,Scattered Clouds,2013-08-20 12:20:00<br />,8.0,,-,43.0,,1027.0,21.0,2:20 PM,,10.0,North,7.4,10.0,2013-08-20 14:20:00
2013-08-20 14:50:00,Scattered Clouds,2013-08-20 12:50:00<br />,8.0,,-,43.0,,1027.0,21.0,2:50 PM,,10.0,NNE,11.1,20.0,2013-08-20 14:50:00
2013-08-20 15:00:00,,2013-08-20 13:00:00<br />,8.0,,,30.0,,1026.0,21.0,3:00 PM,,,North,14.8,10.0,2013-08-20 15:00:00
2013-08-20 15:20:00,Scattered Clouds,2013-08-20 13:20:00<br />,8.0,,-,46.0,,1027.0,20.0,3:20 PM,,10.0,NNE,11.1,30.0,2013-08-20 15:20:00
2013-08-20 15:50:00,Scattered Clouds,2013-08-20 13:50:00<br />,9.0,,-,46.0,,1027.0,21.0,3:50 PM,,10.0,NNE,14.8,30.0,2013-08-20 15:50:00
2013-08-20 16:00:00,,2013-08-20 14:00:00<br />,8.0,,,33.0,,1026.0,21.0,4:00 PM,,,ENE,16.7,60.0,2013-08-20 16:00:00
2013-08-20 16:20:00,Partly Cloudy,2013-08-20 14:20:00<br />,8.0,,-,41.0,,1027.0,22.0,4:20 PM,,10.0,NNE,9.3,30.0,2013-08-20 16:20:00
2013-08-20 16:50:00,Partly Cloudy,2013-08-20 14:50:00<br />,8.0,,-,43.0,,1027.0,21.0,4:50 PM,,10.0,NE,13.0,40.0,2013-08-20 16:50:00
2013-08-20 17:20:00,Partly Cloudy,2013-08-20 15:20:00<br />,9.0,,-,43.0,,1026.0,22.0,5:20 PM,,10.0,North,9.3,10.0,2013-08-20 17:20:00
2013-08-20 17:50:00,Partly Cloudy,2013-08-20 15:50:00<br />,8.0,,-,43.0,,1026.0,21.0,5:50 PM,,10.0,NNE,11.1,30.0,2013-08-20 17:50:00
2013-08-20 18:00:00,,2013-08-20 16:00:00<br />,8.0,,,32.0,,1025.0,21.0,6:00 PM,,,NE,18.5,40.0,2013-08-20 18:00:00
2013-08-20 18:20:00,Partly Cloudy,2013-08-20 16:20:00<br />,8.0,,-,43.0,,1026.0,21.0,6:20 PM,,10.0,North,9.3,10.0,2013-08-20 18:20:00
2013-08-20 18:50:00,Partly Cloudy,2013-08-20 16:50:00<br />,9.0,,-,46.0,,1027.0,21.0,6:50 PM,,10.0,NE,7.4,50.0,2013-08-20 18:50:00
2013-08-20 19:00:00,,2013-08-20 17:00:00<br />,7.0,,,30.0,,1025.0,20.0,7:00 PM,,,ENE,14.8,60.0,2013-08-20 19:00:00
2013-08-20 19:20:00,Partly Cloudy,2013-08-20 17:20:00<br />,8.0,,-,46.0,,1027.0,20.0,7:20 PM,,10.0,NE,11.1,40.0,2013-08-20 19:20:00
2013-08-20 19:50:00,Partly Cloudy,2013-08-20 17:50:00<br />,7.0,,-,43.0,,1027.0,20.0,7:50 PM,,10.0,NE,7.4,50.0,2013-08-20 19:50:00
2013-08-20 20:00:00,Scattered Clouds,2013-08-20 18:00:00<br />,7.0,,,32.0,,1026.0,19.0,8:00 PM,,40.0,ENE,9.3,60.0,2013-08-20 20:00:00
2013-08-20 20:20:00,Partly Cloudy,2013-08-20 18:20:00<br />,7.0,,-,49.0,,1027.0,18.0,8:20 PM,,10.0,NE,7.4,50.0,2013-08-20 20:20:00
2013-08-20 20:50:00,Partly Cloudy,2013-08-20 18:50:00<br />,9.0,,-,59.0,,1027.0,17.0,8:50 PM,,10.0,NE,7.4,40.0,2013-08-20 20:50:00
