timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2015-04-14 13:50:00,Clear,2015-04-14 12:50:00<br />,10.0,,-,52,,1025,20.0,1:50 PM,,-9999.0,SW,18.5,220,2015-04-14 13:50:00
2015-04-14 14:20:00,Clear,2015-04-14 13:20:00<br />,11.0,,-,56,,1025,20.0,2:20 PM,,-9999.0,SW,22.2,220,2015-04-14 14:20:00
2015-04-14 14:50:00,Partly Cloudy,2015-04-14 13:50:00<br />,10.0,,-,49,,1025,21.0,2:50 PM,,10.0,WSW,20.4,240,2015-04-14 14:50:00
2015-04-14 15:20:00,Clear,2015-04-14 14:20:00<br />,10.0,,-,49,,1024,21.0,3:20 PM,,-9999.0,WSW,22.2,240,2015-04-14 15:20:00
2015-04-14 15:50:00,Clear,2015-04-14 14:50:00<br />,10.0,,-,52,,1024,20.0,3:50 PM,,-9999.0,SW,18.5,220,2015-04-14 15:50:00
2015-04-14 16:20:00,Clear,2015-04-14 15:20:00<br />,10.0,,-,52,,1024,20.0,4:20 PM,,-9999.0,SW,20.4,220,2015-04-14 16:20:00
2015-04-14 16:50:00,Clear,2015-04-14 15:50:00<br />,10.0,,-,52,,1024,20.0,4:50 PM,,-9999.0,SW,20.4,220,2015-04-14 16:50:00
2015-04-14 17:20:00,Clear,2015-04-14 16:20:00<br />,10.0,,-,52,,1023,20.0,5:20 PM,,-9999.0,SSW,16.7,210,2015-04-14 17:20:00
2015-04-14 17:50:00,Clear,2015-04-14 16:50:00<br />,10.0,,-,56,,1023,19.0,5:50 PM,,-9999.0,SW,18.5,230,2015-04-14 17:50:00
2015-04-14 18:20:00,Clear,2015-04-14 17:20:00<br />,10.0,,-,56,,1023,19.0,6:20 PM,,-9999.0,SSW,16.7,210,2015-04-14 18:20:00
2015-04-14 18:50:00,Clear,2015-04-14 17:50:00<br />,9.0,,-,56,,1023,18.0,6:50 PM,,-9999.0,SSW,13.0,210,2015-04-14 18:50:00
2015-04-14 19:20:00,Clear,2015-04-14 18:20:00<br />,9.0,,-,59,,1023,17.0,7:20 PM,,-9999.0,SSW,14.8,210,2015-04-14 19:20:00
2015-04-14 19:50:00,Clear,2015-04-14 18:50:00<br />,8.0,,-,59,,1023,16.0,7:50 PM,,-9999.0,SSW,11.1,210,2015-04-14 19:50:00
2015-04-14 20:20:00,Clear,2015-04-14 19:20:00<br />,8.0,,-,63,,1023,15.0,8:20 PM,,-9999.0,SSW,9.3,200,2015-04-14 20:20:00
2015-04-14 20:50:00,Clear,2015-04-14 19:50:00<br />,8.0,,-,67,,1023,14.0,8:50 PM,,-9999.0,SSW,7.4,200,2015-04-14 20:50:00
2015-04-14 21:20:00,Clear,2015-04-14 20:20:00<br />,7.0,,-,67,,1023,13.0,9:20 PM,,-9999.0,Variable,5.6,0,2015-04-14 21:20:00
2015-04-14 21:50:00,Clear,2015-04-14 20:50:00<br />,7.0,,-,72,,1022,12.0,9:50 PM,,-9999.0,Calm,Calm,0,2015-04-14 21:50:00
2015-04-14 22:20:00,Clear,2015-04-14 21:20:00<br />,7.0,,-,76,,1022,11.0,10:20 PM,,-9999.0,Calm,Calm,0,2015-04-14 22:20:00
2015-04-14 22:50:00,Clear,2015-04-14 21:50:00<br />,6.0,,-,82,,1022,9.0,10:50 PM,,-9999.0,Calm,Calm,0,2015-04-14 22:50:00
2015-04-14 23:20:00,Clear,2015-04-14 22:20:00<br />,6.0,,-,82,,1022,9.0,11:20 PM,,-9999.0,Calm,Calm,0,2015-04-14 23:20:00
2015-04-14 23:50:00,Clear,2015-04-14 22:50:00<br />,7.0,,-,93,,1022,8.0,11:50 PM,,-9999.0,Calm,Calm,0,2015-04-14 23:50:00
2015-04-15 00:20:00,Clear,2015-04-14 23:20:00<br />,5.0,,-,87,,1022,7.0,12:20 AM,,-9999.0,Calm,Calm,0,2015-04-15 00:20:00
2015-04-15 00:50:00,Clear,2015-04-14 23:50:00<br />,6.0,,-,93,,1022,7.0,12:50 AM,,-9999.0,Calm,Calm,0,2015-04-15 00:50:00
2015-04-15 01:20:00,Clear,2015-04-15 00:20:00<br />,5.0,,-,93,,1021,6.0,1:20 AM,,-9999.0,Calm,Calm,0,2015-04-15 01:20:00
2015-04-15 01:50:00,Unknown,2015-04-15 00:50:00<br />,6.0,,-,100,,1021,6.0,1:50 AM,,9.0,Calm,Calm,0,2015-04-15 01:50:00
2015-04-15 02:20:00,Clear,2015-04-15 01:20:00<br />,5.0,,-,100,,1021,5.0,2:20 AM,,-9999.0,Calm,Calm,0,2015-04-15 02:20:00
2015-04-15 02:50:00,Clear,2015-04-15 01:50:00<br />,5.0,,-,100,,1020,5.0,2:50 AM,,-9999.0,Calm,Calm,0,2015-04-15 02:50:00
2015-04-15 03:20:00,Unknown,2015-04-15 02:20:00<br />,4.0,,-,93,,1020,5.0,3:20 AM,,9.0,Calm,Calm,0,2015-04-15 03:20:00
2015-04-15 03:50:00,Clear,2015-04-15 02:50:00<br />,4.0,,-,93,,1019,5.0,3:50 AM,,-9999.0,Calm,Calm,0,2015-04-15 03:50:00
2015-04-15 04:20:00,Clear,2015-04-15 03:20:00<br />,4.0,,-,93,,1019,5.0,4:20 AM,,-9999.0,Calm,Calm,0,2015-04-15 04:20:00
2015-04-15 04:50:00,Unknown,2015-04-15 03:50:00<br />,4.0,,-,100,,1019,4.0,4:50 AM,,8.0,Calm,Calm,0,2015-04-15 04:50:00
2015-04-15 05:20:00,Unknown,2015-04-15 04:20:00<br />,3.0,,-,93,,1019,4.0,5:20 AM,,7.0,Calm,Calm,0,2015-04-15 05:20:00
2015-04-15 05:50:00,Unknown,2015-04-15 04:50:00<br />,3.0,Fog,-,93,,1019,4.0,5:50 AM,,10.0,Variable,3.7,0,2015-04-15 05:50:00
2015-04-15 06:20:00,Unknown,2015-04-15 05:20:00<br />,3.0,Fog,-,100,,1019,3.0,6:20 AM,,10.0,Variable,3.7,0,2015-04-15 06:20:00
2015-04-15 06:50:00,Unknown,2015-04-15 05:50:00<br />,3.0,Fog,-,100,,1018,3.0,6:50 AM,,10.0,Calm,Calm,0,2015-04-15 06:50:00
2015-04-15 07:20:00,Clear,2015-04-15 06:20:00<br />,5.0,,-,100,,1018,5.0,7:20 AM,,-9999.0,Variable,3.7,0,2015-04-15 07:20:00
2015-04-15 07:50:00,Unknown,2015-04-15 06:50:00<br />,7.0,,-,100,,1018,7.0,7:50 AM,,9.0,Variable,5.6,0,2015-04-15 07:50:00
2015-04-15 08:20:00,Unknown,2015-04-15 07:20:00<br />,7.0,,-,82,,1018,10.0,8:20 AM,,9.0,Variable,5.6,0,2015-04-15 08:20:00
2015-04-15 08:50:00,Clear,2015-04-15 07:50:00<br />,8.0,,-,72,,1018,13.0,8:50 AM,,-9999.0,Variable,3.7,0,2015-04-15 08:50:00
2015-04-15 09:20:00,Unknown,2015-04-15 08:20:00<br />,9.0,,-,67,,1018,15.0,9:20 AM,,9.0,Calm,Calm,0,2015-04-15 09:20:00
2015-04-15 09:50:00,Clear,2015-04-15 08:50:00<br />,9.0,,-,59,,1018,17.0,9:50 AM,,-9999.0,Variable,3.7,0,2015-04-15 09:50:00
2015-04-15 10:20:00,Clear,2015-04-15 09:20:00<br />,10.0,,-,59,,1018,18.0,10:20 AM,,-9999.0,Variable,3.7,0,2015-04-15 10:20:00
2015-04-15 10:50:00,Clear,2015-04-15 09:50:00<br />,10.0,,-,52,,1018,20.0,10:50 AM,,-9999.0,SW,7.4,230,2015-04-15 10:50:00
2015-04-15 11:20:00,Clear,2015-04-15 10:20:00<br />,10.0,,-,52,,1017,20.0,11:20 AM,,-9999.0,WSW,7.4,240,2015-04-15 11:20:00
2015-04-15 11:50:00,Clear,2015-04-15 10:50:00<br />,9.0,,-,46,,1017,21.0,11:50 AM,,-9999.0,West,13.0,270,2015-04-15 11:50:00
2015-04-15 12:20:00,Clear,2015-04-15 11:20:00<br />,9.0,,-,43,,1017,22.0,12:20 PM,,-9999.0,SW,13.0,230,2015-04-15 12:20:00
2015-04-15 12:50:00,Clear,2015-04-15 11:50:00<br />,8.0,,-,38,,1017,23.0,12:50 PM,,-9999.0,WSW,13.0,250,2015-04-15 12:50:00
2015-04-15 13:20:00,Clear,2015-04-15 12:20:00<br />,9.0,,-,41,,1016,23.0,1:20 PM,,-9999.0,West,11.1,260,2015-04-15 13:20:00
2015-04-15 13:50:00,Clear,2015-04-15 12:50:00<br />,8.0,,-,38,,1016,23.0,1:50 PM,,-9999.0,West,13.0,260,2015-04-15 13:50:00
2015-04-15 14:20:00,Clear,2015-04-15 13:20:00<br />,8.0,,-,36,,1016,24.0,2:20 PM,,-9999.0,WSW,13.0,250,2015-04-15 14:20:00
2015-04-15 14:50:00,Clear,2015-04-15 13:50:00<br />,9.0,,-,38,,1015,24.0,2:50 PM,,-9999.0,WSW,9.3,240,2015-04-15 14:50:00
2015-04-15 15:20:00,Clear,2015-04-15 14:20:00<br />,8.0,,-,36,,1015,24.0,3:20 PM,,-9999.0,WSW,9.3,240,2015-04-15 15:20:00
2015-04-15 15:50:00,Clear,2015-04-15 14:50:00<br />,8.0,,-,36,,1015,24.0,3:50 PM,,-9999.0,West,11.1,260,2015-04-15 15:50:00
2015-04-15 16:20:00,Clear,2015-04-15 15:20:00<br />,7.0,,-,34,,1015,24.0,4:20 PM,,-9999.0,Variable,9.3,0,2015-04-15 16:20:00
2015-04-15 16:50:00,Clear,2015-04-15 15:50:00<br />,7.0,,-,34,,1014,24.0,4:50 PM,,-9999.0,West,13.0,260,2015-04-15 16:50:00
2015-04-15 17:20:00,Clear,2015-04-15 16:20:00<br />,7.0,,-,36,,1014,23.0,5:20 PM,,-9999.0,West,14.8,270,2015-04-15 17:20:00
2015-04-15 17:50:00,Clear,2015-04-15 16:50:00<br />,6.0,,-,33,,1014,23.0,5:50 PM,,-9999.0,West,13.0,270,2015-04-15 17:50:00
2015-04-15 18:20:00,Clear,2015-04-15 17:20:00<br />,7.0,,-,38,,1014,22.0,6:20 PM,,-9999.0,West,13.0,270,2015-04-15 18:20:00
2015-04-15 18:50:00,Clear,2015-04-15 17:50:00<br />,8.0,,-,43,,1014,21.0,6:50 PM,,-9999.0,WNW,11.1,290,2015-04-15 18:50:00
2015-04-15 19:20:00,Clear,2015-04-15 18:20:00<br />,7.0,,-,40,,1014,21.0,7:20 PM,,-9999.0,WNW,11.1,300,2015-04-15 19:20:00
2015-04-15 19:50:00,Clear,2015-04-15 18:50:00<br />,6.0,,-,43,,1015,19.0,7:50 PM,,-9999.0,NW,11.1,320,2015-04-15 19:50:00
2015-04-15 20:20:00,Clear,2015-04-15 19:20:00<br />,7.0,,-,52,,1015,17.0,8:20 PM,,-9999.0,NW,7.4,320,2015-04-15 20:20:00
2015-04-15 20:50:00,Clear,2015-04-15 19:50:00<br />,6.0,,-,48,,1015,17.0,8:50 PM,,-9999.0,Variable,3.7,0,2015-04-15 20:50:00
2015-04-15 21:20:00,Clear,2015-04-15 20:20:00<br />,7.0,,-,63,,1015,14.0,9:20 PM,,-9999.0,NNW,7.4,330,2015-04-15 21:20:00
2015-04-15 21:50:00,Clear,2015-04-15 20:50:00<br />,7.0,,-,55,,1015,16.0,9:50 PM,,-9999.0,NE,11.1,40,2015-04-15 21:50:00
2015-04-15 22:20:00,Clear,2015-04-15 21:20:00<br />,8.0,,-,63,,1016,15.0,10:20 PM,,-9999.0,ENE,20.4,70,2015-04-15 22:20:00
2015-04-15 22:50:00,Clear,2015-04-15 21:50:00<br />,7.0,,-,67,,1016,13.0,10:50 PM,,-9999.0,ENE,18.5,60,2015-04-15 22:50:00
2015-04-15 23:20:00,Clear,2015-04-15 22:20:00<br />,6.0,,-,67,,1016,12.0,11:20 PM,,-9999.0,ENE,20.4,70,2015-04-15 23:20:00
2015-04-15 23:50:00,Clear,2015-04-15 22:50:00<br />,6.0,,-,76,,1016,10.0,11:50 PM,,-9999.0,ENE,14.8,70,2015-04-15 23:50:00
2015-04-16 00:20:00,Clear,2015-04-15 23:20:00<br />,6.0,,-,76,,1016,10.0,12:20 AM,,-9999.0,ENE,13.0,70,2015-04-16 00:20:00
2015-04-16 00:50:00,Clear,2015-04-15 23:50:00<br />,6.0,,-,82,,1016,9.0,12:50 AM,,-9999.0,ENE,13.0,60,2015-04-16 00:50:00
2015-04-16 01:20:00,Clear,2015-04-16 00:20:00<br />,6.0,,-,82,,1016,9.0,1:20 AM,,-9999.0,ENE,13.0,60,2015-04-16 01:20:00
2015-04-16 01:50:00,Clear,2015-04-16 00:50:00<br />,6.0,,-,82,,1016,9.0,1:50 AM,,-9999.0,ENE,9.3,60,2015-04-16 01:50:00
2015-04-16 02:20:00,Clear,2015-04-16 01:20:00<br />,6.0,,-,82,,1016,9.0,2:20 AM,,-9999.0,NE,11.1,50,2015-04-16 02:20:00
2015-04-16 02:50:00,Clear,2015-04-16 01:50:00<br />,6.0,,-,87,,1016,8.0,2:50 AM,,-9999.0,ENE,9.3,60,2015-04-16 02:50:00
2015-04-16 03:20:00,Clear,2015-04-16 02:20:00<br />,6.0,,-,93,,1015,7.0,3:20 AM,,-9999.0,ENE,9.3,60,2015-04-16 03:20:00
2015-04-16 03:50:00,Unknown,2015-04-16 02:50:00<br />,6.0,,-,87,,1015,8.0,3:50 AM,,9.0,ENE,7.4,70,2015-04-16 03:50:00
2015-04-16 04:20:00,Unknown,2015-04-16 03:20:00<br />,6.0,,-,87,,1015,8.0,4:20 AM,,9.0,ENE,9.3,60,2015-04-16 04:20:00
2015-04-16 04:50:00,Unknown,2015-04-16 03:50:00<br />,6.0,,-,87,,1015,8.0,4:50 AM,,9.0,East,9.3,80,2015-04-16 04:50:00
2015-04-16 05:20:00,Unknown,2015-04-16 04:20:00<br />,6.0,,-,87,,1015,8.0,5:20 AM,,9.0,ENE,13.0,60,2015-04-16 05:20:00
2015-04-16 05:50:00,Unknown,2015-04-16 04:50:00<br />,6.0,,-,87,,1015,8.0,5:50 AM,,9.0,ENE,9.3,70,2015-04-16 05:50:00
2015-04-16 06:20:00,Unknown,2015-04-16 05:20:00<br />,6.0,,-,87,,1015,8.0,6:20 AM,,9.0,ENE,11.1,70,2015-04-16 06:20:00
2015-04-16 06:50:00,Clear,2015-04-16 05:50:00<br />,6.0,,-,82,,1015,9.0,6:50 AM,,-9999.0,ENE,11.1,70,2015-04-16 06:50:00
2015-04-16 07:20:00,Clear,2015-04-16 06:20:00<br />,7.0,,-,87,,1015,9.0,7:20 AM,,-9999.0,East,11.1,80,2015-04-16 07:20:00
2015-04-16 07:50:00,Clear,2015-04-16 06:50:00<br />,7.0,,-,87,,1015,9.0,7:50 AM,,-9999.0,ENE,13.0,70,2015-04-16 07:50:00
2015-04-16 08:20:00,Clear,2015-04-16 07:20:00<br />,7.0,,-,82,,1015,10.0,8:20 AM,,-9999.0,ENE,14.8,70,2015-04-16 08:20:00
2015-04-16 08:50:00,Clear,2015-04-16 07:50:00<br />,7.0,,-,76,,1015,11.0,8:50 AM,,-9999.0,ENE,20.4,70,2015-04-16 08:50:00
2015-04-16 09:20:00,Clear,2015-04-16 08:20:00<br />,8.0,,-,77,,1015,12.0,9:20 AM,,-9999.0,ENE,18.5,70,2015-04-16 09:20:00
2015-04-16 09:50:00,Clear,2015-04-16 08:50:00<br />,8.0,,-,67,,1015,14.0,9:50 AM,,-9999.0,East,20.4,80,2015-04-16 09:50:00
2015-04-16 10:20:00,Clear,2015-04-16 09:20:00<br />,8.0,,-,67,,1015,14.0,10:20 AM,,-9999.0,ENE,22.2,70,2015-04-16 10:20:00
2015-04-16 10:50:00,Clear,2015-04-16 09:50:00<br />,9.0,,-,67,,1015,15.0,10:50 AM,,-9999.0,ENE,22.2,60,2015-04-16 10:50:00
2015-04-16 11:20:00,Clear,2015-04-16 10:20:00<br />,9.0,,-,63,,1015,16.0,11:20 AM,,-9999.0,ENE,18.5,70,2015-04-16 11:20:00
2015-04-16 11:50:00,Clear,2015-04-16 10:50:00<br />,9.0,,-,63,,1015,16.0,11:50 AM,,-9999.0,ENE,20.4,60,2015-04-16 11:50:00
2015-04-16 12:20:00,Clear,2015-04-16 11:20:00<br />,9.0,,-,63,,1015,16.0,12:20 PM,,-9999.0,ENE,18.5,70,2015-04-16 12:20:00
2015-04-16 12:50:00,Clear,2015-04-16 11:50:00<br />,9.0,,-,63,,1015,16.0,12:50 PM,,-9999.0,ENE,20.4,60,2015-04-16 12:50:00
2015-04-16 13:20:00,Clear,2015-04-16 12:20:00<br />,9.0,,-,59,,1014,17.0,1:20 PM,,-9999.0,ENE,18.5,60,2015-04-16 13:20:00
2015-04-16 13:50:00,Clear,2015-04-16 12:50:00<br />,10.0,,-,68,,1014,16.0,1:50 PM,,-9999.0,ENE,20.4,70,2015-04-16 13:50:00
2015-04-16 14:20:00,Clear,2015-04-16 13:20:00<br />,9.0,,-,63,,1014,16.0,2:20 PM,,-9999.0,ENE,20.4,70,2015-04-16 14:20:00
2015-04-16 14:50:00,Clear,2015-04-16 13:50:00<br />,9.0,,-,63,,1014,16.0,2:50 PM,,-9999.0,ENE,18.5,70,2015-04-16 14:50:00
2015-04-16 15:20:00,Clear,2015-04-16 14:20:00<br />,9.0,,-,67,,1014,15.0,3:20 PM,,-9999.0,ENE,20.4,70,2015-04-16 15:20:00
2015-04-16 15:50:00,Clear,2015-04-16 14:50:00<br />,8.0,,-,67,,1014,14.0,3:50 PM,,-9999.0,NE,18.5,50,2015-04-16 15:50:00
2015-04-16 16:20:00,Light Rain,2015-04-16 15:20:00<br />,8.0,Rain,-,72,,1014,13.0,4:20 PM,,10.0,ENE,20.4,70,2015-04-16 16:20:00
2015-04-16 16:50:00,Clear,2015-04-16 15:50:00<br />,8.0,,-,77,,1014,12.0,4:50 PM,,-9999.0,ENE,18.5,70,2015-04-16 16:50:00
2015-04-16 17:20:00,Unknown,2015-04-16 16:20:00<br />,7.0,,-,72,,1014,12.0,5:20 PM,,10.0,ENE,18.5,60,2015-04-16 17:20:00
2015-04-16 17:50:00,Clear,2015-04-16 16:50:00<br />,7.0,,-,67,,1013,13.0,5:50 PM,,-9999.0,ENE,20.4,70,2015-04-16 17:50:00
2015-04-16 18:20:00,Clear,2015-04-16 17:20:00<br />,6.0,,-,67,,1013,12.0,6:20 PM,,-9999.0,East,18.5,80,2015-04-16 18:20:00
2015-04-16 18:50:00,Clear,2015-04-16 17:50:00<br />,4.0,,-,62,,1013,11.0,6:50 PM,,-9999.0,ENE,20.4,70,2015-04-16 18:50:00
2015-04-16 19:20:00,Clear,2015-04-16 18:20:00<br />,4.0,,-,62,,1013,11.0,7:20 PM,,-9999.0,ENE,16.7,70,2015-04-16 19:20:00
2015-04-16 19:50:00,Clear,2015-04-16 18:50:00<br />,4.0,,-,62,,1014,11.0,7:50 PM,,-9999.0,ENE,13.0,60,2015-04-16 19:50:00
2015-04-16 20:20:00,Clear,2015-04-16 19:20:00<br />,4.0,,-,62,,1014,11.0,8:20 PM,,-9999.0,ENE,16.7,60,2015-04-16 20:20:00
2015-04-16 20:50:00,Clear,2015-04-16 19:50:00<br />,4.0,,-,66,,1014,10.0,8:50 PM,,-9999.0,NE,14.8,40,2015-04-16 20:50:00
2015-04-16 21:20:00,Clear,2015-04-16 20:20:00<br />,4.0,,-,66,,1014,10.0,9:20 PM,,-9999.0,ENE,14.8,60,2015-04-16 21:20:00
2015-04-16 21:50:00,Clear,2015-04-16 20:50:00<br />,4.0,,-,71,,1015,9.0,9:50 PM,,-9999.0,ENE,14.8,60,2015-04-16 21:50:00
2015-04-16 22:20:00,Clear,2015-04-16 21:20:00<br />,4.0,,-,71,,1015,9.0,10:20 PM,,-9999.0,NE,13.0,40,2015-04-16 22:20:00
2015-04-16 22:50:00,Clear,2015-04-16 21:50:00<br />,4.0,,-,71,,1015,9.0,10:50 PM,,-9999.0,NE,14.8,40,2015-04-16 22:50:00
2015-04-16 23:20:00,Clear,2015-04-16 22:20:00<br />,4.0,,-,71,,1015,9.0,11:20 PM,,-9999.0,NE,14.8,40,2015-04-16 23:20:00
2015-04-16 23:50:00,Clear,2015-04-16 22:50:00<br />,4.0,,-,71,,1015,9.0,11:50 PM,,-9999.0,NE,16.7,40,2015-04-16 23:50:00
2015-04-17 00:20:00,Clear,2015-04-16 23:20:00<br />,4.0,,-,71,,1015,9.0,12:20 AM,,-9999.0,NE,20.4,50,2015-04-17 00:20:00
2015-04-17 00:50:00,Clear,2015-04-16 23:50:00<br />,4.0,,-,71,,1015,9.0,12:50 AM,,-9999.0,ENE,18.5,60,2015-04-17 00:50:00
2015-04-17 01:20:00,Clear,2015-04-17 00:20:00<br />,4.0,,-,76,,1015,8.0,1:20 AM,,-9999.0,ENE,16.7,70,2015-04-17 01:20:00
2015-04-17 01:50:00,Clear,2015-04-17 00:50:00<br />,4.0,,-,71,,1015,9.0,1:50 AM,,-9999.0,NE,16.7,50,2015-04-17 01:50:00
2015-04-17 02:20:00,Clear,2015-04-17 01:20:00<br />,4.0,,-,71,,1015,9.0,2:20 AM,,-9999.0,NE,14.8,50,2015-04-17 02:20:00
2015-04-17 02:50:00,Clear,2015-04-17 01:50:00<br />,4.0,,-,71,,1015,9.0,2:50 AM,,-9999.0,ENE,14.8,60,2015-04-17 02:50:00
2015-04-17 03:20:00,Clear,2015-04-17 02:20:00<br />,3.0,,-,66,,1015,9.0,3:20 AM,,-9999.0,ENE,13.0,60,2015-04-17 03:20:00
2015-04-17 03:50:00,Clear,2015-04-17 02:50:00<br />,4.0,,-,71,,1015,9.0,3:50 AM,,-9999.0,ENE,16.7,60,2015-04-17 03:50:00
2015-04-17 04:20:00,Clear,2015-04-17 03:20:00<br />,4.0,,-,71,,1015,9.0,4:20 AM,,-9999.0,ENE,14.8,60,2015-04-17 04:20:00
2015-04-17 04:50:00,Clear,2015-04-17 03:50:00<br />,4.0,,-,71,,1015,9.0,4:50 AM,,-9999.0,ENE,14.8,70,2015-04-17 04:50:00
2015-04-17 05:20:00,Clear,2015-04-17 04:20:00<br />,4.0,,-,71,,1015,9.0,5:20 AM,,-9999.0,ENE,16.7,60,2015-04-17 05:20:00
2015-04-17 05:50:00,Clear,2015-04-17 04:50:00<br />,4.0,,-,76,,1016,8.0,5:50 AM,,-9999.0,ENE,18.5,60,2015-04-17 05:50:00
2015-04-17 06:20:00,Clear,2015-04-17 05:20:00<br />,4.0,,-,71,,1016,9.0,6:20 AM,,-9999.0,ENE,20.4,60,2015-04-17 06:20:00
2015-04-17 06:50:00,Clear,2015-04-17 05:50:00<br />,4.0,,-,71,,1016,9.0,6:50 AM,,-9999.0,ENE,18.5,60,2015-04-17 06:50:00
2015-04-17 07:20:00,Clear,2015-04-17 06:20:00<br />,4.0,,-,71,,1016,9.0,7:20 AM,,-9999.0,ENE,22.2,70,2015-04-17 07:20:00
2015-04-17 07:50:00,Clear,2015-04-17 06:50:00<br />,3.0,,-,66,,1017,9.0,7:50 AM,,-9999.0,ENE,20.4,60,2015-04-17 07:50:00
2015-04-17 08:20:00,Clear,2015-04-17 07:20:00<br />,3.0,,-,62,,1017,10.0,8:20 AM,,-9999.0,ENE,25.9,60,2015-04-17 08:20:00
2015-04-17 08:50:00,Partly Cloudy,2015-04-17 07:50:00<br />,3.0,,-,62,,1018,10.0,8:50 AM,,10.0,ENE,24.1,60,2015-04-17 08:50:00
2015-04-17 09:20:00,Partly Cloudy,2015-04-17 08:20:00<br />,4.0,,-,62,,1018,11.0,9:20 AM,,10.0,ENE,27.8,70,2015-04-17 09:20:00
2015-04-17 09:50:00,Partly Cloudy,2015-04-17 08:50:00<br />,4.0,,-,58,,1018,12.0,9:50 AM,,10.0,East,25.9,80,2015-04-17 09:50:00
2015-04-17 10:20:00,Partly Cloudy,2015-04-17 09:20:00<br />,4.0,,-,62,,1018,11.0,10:20 AM,,10.0,ENE,27.8,70,2015-04-17 10:20:00
2015-04-17 10:50:00,Partly Cloudy,2015-04-17 09:50:00<br />,3.0,,-,54,,1019,12.0,10:50 AM,,10.0,ENE,29.6,70,2015-04-17 10:50:00
2015-04-17 11:20:00,Clear,2015-04-17 10:20:00<br />,3.0,,-,54,,1019,12.0,11:20 AM,,-9999.0,East,25.9,80,2015-04-17 11:20:00
2015-04-17 11:50:00,Clear,2015-04-17 10:50:00<br />,3.0,,-,51,,1019,13.0,11:50 AM,,-9999.0,ENE,31.5,60,2015-04-17 11:50:00
2015-04-17 12:20:00,Clear,2015-04-17 11:20:00<br />,3.0,,-,48,,1019,14.0,12:20 PM,,-9999.0,ENE,29.6,70,2015-04-17 12:20:00
2015-04-17 12:50:00,Clear,2015-04-17 11:50:00<br />,3.0,,-,48,,1020,14.0,12:50 PM,,-9999.0,ENE,24.1,70,2015-04-17 12:50:00
2015-04-17 13:20:00,Clear,2015-04-17 12:20:00<br />,2.0,,-,44,,1020,14.0,1:20 PM,,-9999.0,NE,31.5,40,2015-04-17 13:20:00
2015-04-17 13:50:00,Clear,2015-04-17 12:50:00<br />,2.0,,-,44,,1020,14.0,1:50 PM,,-9999.0,NE,29.6,50,2015-04-17 13:50:00
2015-04-17 14:20:00,Clear,2015-04-17 13:20:00<br />,3.0,,-,48,,1020,14.0,2:20 PM,,-9999.0,ENE,24.1,60,2015-04-17 14:20:00
2015-04-17 14:50:00,Clear,2015-04-17 13:50:00<br />,3.0,,-,48,,1021,14.0,2:50 PM,,-9999.0,East,25.9,80,2015-04-17 14:50:00
2015-04-17 15:20:00,Clear,2015-04-17 14:20:00<br />,3.0,,-,48,,1021,14.0,3:20 PM,,-9999.0,ENE,29.6,60,2015-04-17 15:20:00
2015-04-17 15:50:00,Partly Cloudy,2015-04-17 14:50:00<br />,2.0,,-,47,,1021,13.0,3:50 PM,,10.0,ENE,31.5,60,2015-04-17 15:50:00
2015-04-17 16:20:00,Clear,2015-04-17 15:20:00<br />,2.0,,-,51,,1021,12.0,4:20 PM,,-9999.0,ENE,27.8,60,2015-04-17 16:20:00
2015-04-17 16:50:00,Clear,2015-04-17 15:50:00<br />,2.0,,-,51,,1021,12.0,4:50 PM,,-9999.0,East,25.9,80,2015-04-17 16:50:00
2015-04-17 17:20:00,Clear,2015-04-17 16:20:00<br />,3.0,,-,58,,1021,11.0,5:20 PM,,-9999.0,ENE,27.8,60,2015-04-17 17:20:00
2015-04-17 17:50:00,Clear,2015-04-17 16:50:00<br />,3.0,,-,58,,1022,11.0,5:50 PM,,-9999.0,ENE,24.1,60,2015-04-17 17:50:00
2015-04-17 18:20:00,Clear,2015-04-17 17:20:00<br />,3.0,,-,62,,1022,10.0,6:20 PM,,-9999.0,ENE,24.1,70,2015-04-17 18:20:00
2015-04-17 18:50:00,Clear,2015-04-17 17:50:00<br />,4.0,,-,66,,1022,10.0,6:50 PM,,-9999.0,ENE,24.1,60,2015-04-17 18:50:00
2015-04-17 19:20:00,Clear,2015-04-17 18:20:00<br />,4.0,,-,71,,1022,9.0,7:20 PM,,-9999.0,ENE,22.2,70,2015-04-17 19:20:00
2015-04-17 19:50:00,Clear,2015-04-17 18:50:00<br />,4.0,,-,71,,1023,9.0,7:50 PM,,-9999.0,ENE,24.1,60,2015-04-17 19:50:00
2015-04-17 20:20:00,Clear,2015-04-17 19:20:00<br />,4.0,,-,76,,1023,8.0,8:20 PM,,-9999.0,ENE,18.5,60,2015-04-17 20:20:00
2015-04-17 20:50:00,Clear,2015-04-17 19:50:00<br />,4.0,,-,76,,1023,8.0,8:50 PM,,-9999.0,ENE,22.2,60,2015-04-17 20:50:00
