timestamp,Conditions,Conditions<br />,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,Time,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-06-14 10:21:00,Scattered Clouds,,2012-06-14 14:21:00<br />,15.0,,27.8,61.0,,1022.2,23.0,,10:21 AM,,16.1,NE,16.7,50.0,2012-06-14 10:21:00
2012-06-14 10:39:00,Scattered Clouds,,2012-06-14 14:39:00<br />,15.0,,27.8,61.0,,1022.2,23.0,,10:39 AM,,16.1,ENE,16.7,70.0,2012-06-14 10:39:00
2012-06-14 11:03:00,Scattered Clouds,,2012-06-14 15:03:00<br />,15.0,,-,61.0,,1022.2,23.0,,11:03 AM,,16.1,ENE,13.0,60.0,2012-06-14 11:03:00
2012-06-14 11:24:00,Scattered Clouds,,2012-06-14 15:24:00<br />,15.0,,29.6,57.0,,1022.2,24.0,,11:24 AM,,16.1,ENE,18.5,70.0,2012-06-14 11:24:00
2012-06-14 11:45:00,Mostly Cloudy,,2012-06-14 15:45:00<br />,15.0,,25.9,61.0,,1022.6,23.0,,11:45 AM,,16.1,East,16.7,90.0,2012-06-14 11:45:00
2012-06-14 12:06:00,Mostly Cloudy,,2012-06-14 16:06:00<br />,15.0,,25.9,61.0,,1022.6,23.0,,12:06 PM,,16.1,NE,11.1,50.0,2012-06-14 12:06:00
2012-06-14 12:27:00,Mostly Cloudy,,2012-06-14 16:27:00<br />,15.0,,-,57.0,,1022.6,24.0,,12:27 PM,,16.1,NE,14.8,50.0,2012-06-14 12:27:00
2012-06-14 12:48:00,Mostly Cloudy,,2012-06-14 16:48:00<br />,15.0,,-,61.0,,1022.6,23.0,,12:48 PM,,16.1,NE,16.7,40.0,2012-06-14 12:48:00
2012-06-14 13:09:00,Mostly Cloudy,,2012-06-14 17:09:00<br />,16.0,,-,57.0,,1022.6,25.0,,1:09 PM,,16.1,ENE,13.0,70.0,2012-06-14 13:09:00
2012-06-14 13:33:00,Scattered Clouds,,2012-06-14 17:33:00<br />,15.0,,-,54.0,,1022.2,25.0,,1:33 PM,,16.1,ENE,13.0,70.0,2012-06-14 13:33:00
2012-06-14 13:54:00,Scattered Clouds,,2012-06-14 17:54:00<br />,15.0,,25.9,54.0,,1022.2,25.0,,1:54 PM,,16.1,East,16.7,80.0,2012-06-14 13:54:00
2012-06-14 14:15:00,Scattered Clouds,,2012-06-14 18:15:00<br />,14.0,,-,50.0,,1022.2,25.0,,2:15 PM,,16.1,East,13.0,80.0,2012-06-14 14:15:00
2012-06-14 14:36:00,Scattered Clouds,,2012-06-14 18:36:00<br />,14.0,,-,47.0,,1022.2,26.0,,2:36 PM,,16.1,East,13.0,90.0,2012-06-14 14:36:00
2012-06-14 14:57:00,Scattered Clouds,,2012-06-14 18:57:00<br />,13.0,,-,44.0,,1022.2,26.0,,2:57 PM,,16.1,East,20.4,90.0,2012-06-14 14:57:00
2012-06-14 15:18:00,Scattered Clouds,,2012-06-14 19:18:00<br />,14.0,,27.8,47.0,,1021.9,26.0,,3:18 PM,,16.1,NE,13.0,40.0,2012-06-14 15:18:00
2012-06-14 15:39:00,Scattered Clouds,,2012-06-14 19:39:00<br />,13.0,,27.8,44.0,,1021.9,26.0,,3:39 PM,,16.1,East,16.7,100.0,2012-06-14 15:39:00
2012-06-14 16:00:00,Clear,,2012-06-14 20:00:00<br />,13.0,,-,44.0,,1021.9,26.0,,4:00 PM,,16.1,East,16.7,90.0,2012-06-14 16:00:00
2012-06-14 16:21:00,Clear,,2012-06-14 20:21:00<br />,13.0,,-,44.0,,1021.6,26.0,,4:21 PM,,16.1,East,18.5,90.0,2012-06-14 16:21:00
2012-06-14 16:42:00,Clear,,2012-06-14 20:42:00<br />,12.0,,-,42.0,,1021.6,26.0,,4:42 PM,,16.1,ENE,11.1,70.0,2012-06-14 16:42:00
2012-06-14 17:03:00,Clear,,2012-06-14 21:03:00<br />,13.0,,-,44.0,,1021.6,26.0,,5:03 PM,,16.1,East,22.2,90.0,2012-06-14 17:03:00
2012-06-14 17:27:00,Clear,,2012-06-14 21:27:00<br />,13.0,,31.5,44.0,,1021.6,26.0,,5:27 PM,,16.1,ENE,13.0,70.0,2012-06-14 17:27:00
2012-06-14 17:48:00,Scattered Clouds,,2012-06-14 21:48:00<br />,14.0,,25.9,47.0,,1021.9,26.0,,5:48 PM,,16.1,East,14.8,90.0,2012-06-14 17:48:00
2012-06-14 18:09:00,Mostly Cloudy,,2012-06-14 22:09:00<br />,15.0,,-,54.0,,1021.9,25.0,,6:09 PM,,16.1,East,16.7,100.0,2012-06-14 18:09:00
2012-06-14 18:30:00,Scattered Clouds,,2012-06-14 22:30:00<br />,15.0,,-,54.0,,1022.2,25.0,,6:30 PM,,16.1,SE,14.8,130.0,2012-06-14 18:30:00
2012-06-14 18:51:00,Clear,,2012-06-14 22:51:00<br />,15.0,,-,57.0,,1022.2,24.0,,6:51 PM,,16.1,East,9.3,100.0,2012-06-14 18:51:00
2012-06-14 19:12:00,Clear,,2012-06-14 23:12:00<br />,15.0,,-,61.0,,1022.6,23.0,,7:12 PM,,16.1,ESE,11.1,120.0,2012-06-14 19:12:00
2012-06-14 19:54:00,Scattered Clouds,,2012-06-14 23:54:00<br />,15.0,,-,64.0,,1022.9,22.0,,7:54 PM,,16.1,ESE,9.3,110.0,2012-06-14 19:54:00
2012-06-14 20:15:00,Scattered Clouds,,2012-06-15 00:15:00<br />,16.0,,-,69.0,,1022.9,22.0,,8:15 PM,,16.1,East,22.2,100.0,2012-06-14 20:15:00
2012-06-14 20:36:00,Mostly Cloudy,,2012-06-15 00:36:00<br />,16.0,,-,69.0,,1023.2,22.0,,8:36 PM,,16.1,ESE,16.7,110.0,2012-06-14 20:36:00
2012-06-14 20:57:00,Mostly Cloudy,,2012-06-15 00:57:00<br />,16.0,,-,73.0,,1023.2,21.0,,8:57 PM,,16.1,East,14.8,100.0,2012-06-14 20:57:00
2012-06-14 21:21:00,Scattered Clouds,,2012-06-15 01:21:00<br />,15.0,,-,68.0,,1023.2,21.0,,9:21 PM,,16.1,East,14.8,100.0,2012-06-14 21:21:00
2012-06-14 21:42:00,Scattered Clouds,,2012-06-15 01:42:00<br />,15.0,,-,73.0,,1023.6,20.0,,9:42 PM,,16.1,ESE,9.3,110.0,2012-06-14 21:42:00
2012-06-14 22:03:00,Scattered Clouds,,2012-06-15 02:03:00<br />,15.0,,-,73.0,,1023.9,20.0,,10:03 PM,,16.1,SE,5.6,130.0,2012-06-14 22:03:00
2012-06-14 22:24:00,Mostly Cloudy,,2012-06-15 02:24:00<br />,15.0,,-,78.0,,1023.9,19.0,,10:24 PM,,16.1,East,7.4,100.0,2012-06-14 22:24:00
2012-06-14 22:45:00,Overcast,,2012-06-15 02:45:00<br />,15.0,,-,73.0,,1024.3,20.0,,10:45 PM,,16.1,East,14.8,100.0,2012-06-14 22:45:00
2012-06-14 23:06:00,Mostly Cloudy,,2012-06-15 03:06:00<br />,15.0,,-,78.0,,1024.6,19.0,,11:06 PM,,16.1,East,9.3,90.0,2012-06-14 23:06:00
2012-06-14 23:27:00,Scattered Clouds,,2012-06-15 03:27:00<br />,15.0,,-,83.0,,1024.3,18.0,,11:27 PM,,16.1,East,9.3,100.0,2012-06-14 23:27:00
2012-06-15 00:09:00,Clear,,2012-06-15 04:09:00<br />,15.0,,-,88.0,,1024.6,17.0,,12:09 AM,,16.1,ESE,7.4,110.0,2012-06-15 00:09:00
2012-06-15 00:30:00,Clear,,2012-06-15 04:30:00<br />,15.0,,-,88.0,,1024.6,17.0,,12:30 AM,,16.1,Calm,Calm,0.0,2012-06-15 00:30:00
2012-06-15 01:15:00,Clear,,2012-06-15 05:15:00<br />,14.0,,-,94.0,,1024.6,15.0,,1:15 AM,,16.1,Calm,Calm,0.0,2012-06-15 01:15:00
2012-06-15 01:36:00,Clear,,2012-06-15 05:36:00<br />,14.0,,-,94.0,,1024.6,15.0,,1:36 AM,,16.1,Calm,Calm,0.0,2012-06-15 01:36:00
2012-06-15 01:57:00,Clear,,2012-06-15 05:57:00<br />,13.0,,-,88.0,,1024.6,15.0,,1:57 AM,,16.1,Calm,Calm,0.0,2012-06-15 01:57:00
2012-06-15 02:18:00,Clear,,2012-06-15 06:18:00<br />,13.0,,-,88.0,,1024.6,15.0,,2:18 AM,,16.1,Calm,Calm,0.0,2012-06-15 02:18:00
2012-06-15 02:39:00,Clear,,2012-06-15 06:39:00<br />,13.0,,-,88.0,,1024.6,15.0,,2:39 AM,,16.1,Calm,Calm,0.0,2012-06-15 02:39:00
2012-06-15 03:00:00,Clear,,2012-06-15 07:00:00<br />,13.0,,-,88.0,,1024.6,15.0,,3:00 AM,,16.1,Calm,Calm,0.0,2012-06-15 03:00:00
2012-06-15 03:21:00,Clear,,2012-06-15 07:21:00<br />,13.0,,-,94.0,,1024.3,14.0,,3:21 AM,,16.1,Calm,Calm,0.0,2012-06-15 03:21:00
2012-06-15 03:42:00,Clear,,2012-06-15 07:42:00<br />,13.0,,-,94.0,,1024.3,14.0,,3:42 AM,,16.1,Calm,Calm,0.0,2012-06-15 03:42:00
2012-06-15 04:06:00,Clear,,2012-06-15 08:06:00<br />,13.0,,-,94.0,,1023.9,14.0,,4:06 AM,,16.1,Calm,Calm,0.0,2012-06-15 04:06:00
2012-06-15 04:27:00,Clear,,2012-06-15 08:27:00<br />,12.0,,-,94.0,,1023.9,13.0,,4:27 AM,,16.1,Calm,Calm,0.0,2012-06-15 04:27:00
2012-06-15 04:48:00,Clear,,2012-06-15 08:48:00<br />,12.0,,-,94.0,,1023.9,13.0,,4:48 AM,,16.1,Calm,Calm,0.0,2012-06-15 04:48:00
2012-06-15 05:09:00,Clear,,2012-06-15 09:09:00<br />,12.0,,-,94.0,,1024.3,13.0,,5:09 AM,,16.1,Calm,Calm,0.0,2012-06-15 05:09:00
2012-06-15 05:30:00,Clear,,2012-06-15 09:30:00<br />,12.0,,-,94.0,,1024.3,13.0,,5:30 AM,,16.1,Calm,Calm,0.0,2012-06-15 05:30:00
2012-06-15 05:51:00,Clear,,2012-06-15 09:51:00<br />,12.0,,-,100.0,,1024.6,12.0,,5:51 AM,,16.1,Calm,Calm,0.0,2012-06-15 05:51:00
2012-06-15 06:12:00,Clear,,2012-06-15 10:12:00<br />,12.0,,-,94.0,,1024.9,13.0,,6:12 AM,,16.1,Calm,Calm,0.0,2012-06-15 06:12:00
2012-06-15 06:54:00,Clear,,2012-06-15 10:54:00<br />,13.0,,-,94.0,,1024.9,14.0,,6:54 AM,,16.1,Calm,Calm,0.0,2012-06-15 06:54:00
2012-06-15 07:15:00,Clear,,2012-06-15 11:15:00<br />,14.0,,-,94.0,,1025.3,15.0,,7:15 AM,,16.1,Calm,Calm,0.0,2012-06-15 07:15:00
2012-06-15 07:39:00,Clear,,2012-06-15 11:39:00<br />,15.0,,-,83.0,,1025.6,18.0,,7:39 AM,,16.1,Calm,Calm,0.0,2012-06-15 07:39:00
2012-06-15 08:00:00,Clear,,2012-06-15 12:00:00<br />,15.0,,-,78.0,,1025.6,19.0,,8:00 AM,,16.1,NE,5.6,40.0,2012-06-15 08:00:00
2012-06-15 08:21:00,Scattered Clouds,,2012-06-15 12:21:00<br />,15.0,,-,78.0,,1025.6,19.0,,8:21 AM,,16.1,NE,9.3,40.0,2012-06-15 08:21:00
2012-06-15 09:03:00,Clear,,2012-06-15 13:03:00<br />,13.0,,-,60.0,,1025.6,21.0,,9:03 AM,,16.1,ENE,9.3,70.0,2012-06-15 09:03:00
2012-06-15 09:24:00,Clear,,2012-06-15 13:24:00<br />,13.0,,-,60.0,,1026.0,21.0,,9:24 AM,,16.1,ENE,11.1,70.0,2012-06-15 09:24:00
2012-06-15 09:45:00,Clear,,2012-06-15 13:45:00<br />,13.0,,-,60.0,,1026.3,21.0,,9:45 AM,,16.1,ENE,11.1,70.0,2012-06-15 09:45:00
2012-06-15 10:06:00,Clear,,2012-06-15 14:06:00<br />,13.0,,-,57.0,,1026.3,22.0,,10:06 AM,,16.1,Calm,Calm,0.0,2012-06-15 10:06:00
2012-06-15 10:27:00,Clear,,2012-06-15 14:27:00<br />,12.0,,-,53.0,,1026.0,22.0,,10:27 AM,,16.1,ENE,7.4,60.0,2012-06-15 10:27:00
2012-06-15 10:48:00,Clear,,2012-06-15 14:48:00<br />,11.0,,-,47.0,,1026.0,23.0,,10:48 AM,,16.1,East,14.8,90.0,2012-06-15 10:48:00
2012-06-15 11:09:00,Clear,,2012-06-15 15:09:00<br />,12.0,,-,50.0,,1026.3,23.0,,11:09 AM,,16.1,ENE,14.8,60.0,2012-06-15 11:09:00
2012-06-15 11:33:00,Clear,,2012-06-15 15:33:00<br />,11.0,,-,47.0,,1026.3,23.0,,11:33 AM,,16.1,NNE,13.0,30.0,2012-06-15 11:33:00
2012-06-15 11:54:00,Clear,,2012-06-15 15:54:00<br />,11.0,,-,44.0,,1026.3,24.0,,11:54 AM,,16.1,East,14.8,80.0,2012-06-15 11:54:00
2012-06-15 12:15:00,Clear,,2012-06-15 16:15:00<br />,11.0,,-,44.0,,1026.3,24.0,,12:15 PM,,16.1,NE,13.0,40.0,2012-06-15 12:15:00
2012-06-15 12:36:00,Clear,,2012-06-15 16:36:00<br />,12.0,,-,44.0,,1026.0,25.0,,12:36 PM,,16.1,ENE,7.4,60.0,2012-06-15 12:36:00
2012-06-15 12:57:00,Scattered Clouds,,2012-06-15 16:57:00<br />,11.0,,-,41.0,,1026.0,25.0,,12:57 PM,,16.1,East,16.7,90.0,2012-06-15 12:57:00
2012-06-15 13:18:00,Mostly Cloudy,,2012-06-15 17:18:00<br />,11.0,,25.9,44.0,,1026.0,24.0,,1:18 PM,,16.1,ENE,9.3,70.0,2012-06-15 13:18:00
2012-06-15 13:39:00,Scattered Clouds,,2012-06-15 17:39:00<br />,11.0,,29.6,41.0,,1025.6,25.0,,1:39 PM,,16.1,East,22.2,90.0,2012-06-15 13:39:00
2012-06-15 14:00:00,Scattered Clouds,,2012-06-15 18:00:00<br />,12.0,,-,44.0,,1025.6,25.0,,2:00 PM,,16.1,East,9.3,100.0,2012-06-15 14:00:00
2012-06-15 14:21:00,Clear,,2012-06-15 18:21:00<br />,11.0,,31.5,41.0,,1025.6,25.0,,2:21 PM,,16.1,East,11.1,80.0,2012-06-15 14:21:00
2012-06-15 14:42:00,Clear,,2012-06-15 18:42:00<br />,11.0,,-,39.0,,1025.6,26.0,,2:42 PM,,16.1,ENE,14.8,60.0,2012-06-15 14:42:00
2012-06-15 15:03:00,Scattered Clouds,,2012-06-15 19:03:00<br />,11.0,,-,39.0,,1025.6,26.0,,3:03 PM,,16.1,East,22.2,90.0,2012-06-15 15:03:00
2012-06-15 15:27:00,Scattered Clouds,,2012-06-15 19:27:00<br />,11.0,,25.9,41.0,,1025.6,25.0,,3:27 PM,,16.1,ESE,11.1,120.0,2012-06-15 15:27:00
2012-06-15 15:48:00,Clear,,2012-06-15 19:48:00<br />,11.0,,-,39.0,,1025.3,26.0,,3:48 PM,,16.1,ESE,13.0,120.0,2012-06-15 15:48:00
2012-06-15 16:09:00,Clear,,2012-06-15 20:09:00<br />,11.0,,14.8,39.0,,1024.9,26.0,,4:09 PM,,16.1,ENE,9.3,60.0,2012-06-15 16:09:00
2012-06-15 16:30:00,Scattered Clouds,,2012-06-15 20:30:00<br />,11.0,,-,41.0,,1024.9,25.0,,4:30 PM,,16.1,ESE,11.1,120.0,2012-06-15 16:30:00
2012-06-15 16:51:00,Scattered Clouds,,2012-06-15 20:51:00<br />,11.0,,-,41.0,,1024.6,25.0,,4:51 PM,,16.1,East,18.5,100.0,2012-06-15 16:51:00
2012-06-15 17:12:00,Scattered Clouds,,2012-06-15 21:12:00<br />,10.0,,-,39.0,,1024.6,25.0,,5:12 PM,,16.1,ENE,11.1,70.0,2012-06-15 17:12:00
2012-06-15 17:33:00,Clear,,2012-06-15 21:33:00<br />,11.0,,-,39.0,,1024.6,26.0,,5:33 PM,,16.1,ENE,14.8,60.0,2012-06-15 17:33:00
2012-06-15 17:54:00,Clear,,2012-06-15 21:54:00<br />,10.0,,-,39.0,,1024.6,25.0,,5:54 PM,,16.1,ENE,7.4,60.0,2012-06-15 17:54:00
2012-06-15 18:15:00,Clear,,2012-06-15 22:15:00<br />,10.0,,-,39.0,,1024.6,25.0,,6:15 PM,,16.1,ESE,13.0,120.0,2012-06-15 18:15:00
2012-06-15 18:36:00,Clear,,2012-06-15 22:36:00<br />,11.0,,-,44.0,,1024.6,24.0,,6:36 PM,,16.1,ESE,13.0,120.0,2012-06-15 18:36:00
2012-06-15 18:57:00,Scattered Clouds,,2012-06-15 22:57:00<br />,12.0,,-,50.0,,1024.6,23.0,,6:57 PM,,16.1,SE,9.3,130.0,2012-06-15 18:57:00
2012-06-15 19:21:00,Scattered Clouds,,2012-06-15 23:21:00<br />,12.0,,-,50.0,,1024.3,23.0,,7:21 PM,,16.1,SE,7.4,130.0,2012-06-15 19:21:00
2012-06-15 19:42:00,Clear,,2012-06-15 23:42:00<br />,12.0,,-,53.0,,1024.3,22.0,,7:42 PM,,16.1,SE,5.6,130.0,2012-06-15 19:42:00
2012-06-15 20:03:00,Clear,,2012-06-16 00:03:00<br />,13.0,,-,60.0,,1024.6,21.0,,8:03 PM,,16.1,Calm,Calm,0.0,2012-06-15 20:03:00
2012-06-15 20:24:00,Clear,,2012-06-16 00:24:00<br />,14.0,,-,68.0,,1024.6,20.0,,8:24 PM,,16.1,Calm,Calm,0.0,2012-06-15 20:24:00
2012-06-15 20:45:00,Clear,,2012-06-16 00:45:00<br />,14.0,,-,77.0,,1024.6,18.0,,8:45 PM,,16.1,Calm,Calm,0.0,2012-06-15 20:45:00
2012-06-15 21:06:00,Clear,,2012-06-16 01:06:00<br />,15.0,,-,88.0,,1024.6,17.0,,9:06 PM,,16.1,Calm,Calm,0.0,2012-06-15 21:06:00
2012-06-15 21:27:00,Clear,,2012-06-16 01:27:00<br />,13.0,,-,73.0,,1024.9,18.0,,9:27 PM,,16.1,SE,11.1,130.0,2012-06-15 21:27:00
2012-06-15 21:48:00,Clear,,2012-06-16 01:48:00<br />,13.0,,-,73.0,,1025.3,18.0,,9:48 PM,,16.1,SE,9.3,130.0,2012-06-15 21:48:00
2012-06-15 22:09:00,Clear,,2012-06-16 02:09:00<br />,11.0,,-,64.0,,1025.3,18.0,,10:09 PM,,16.1,ESE,11.1,120.0,2012-06-15 22:09:00
2012-06-15 22:30:00,Clear,,2012-06-16 02:30:00<br />,11.0,,-,64.0,,1025.6,18.0,,10:30 PM,,16.1,SE,9.3,130.0,2012-06-15 22:30:00
2012-06-15 22:54:00,Clear,,2012-06-16 02:54:00<br />,11.0,,-,72.0,,1025.6,16.0,,10:54 PM,,16.1,Calm,Calm,0.0,2012-06-15 22:54:00
2012-06-15 23:15:00,Clear,,2012-06-16 03:15:00<br />,11.0,,-,77.0,,1026.0,15.0,,11:15 PM,,16.1,Calm,Calm,0.0,2012-06-15 23:15:00
2012-06-15 23:36:00,Clear,,2012-06-16 03:36:00<br />,11.0,,-,77.0,,1026.0,15.0,,11:36 PM,,16.1,Calm,Calm,0.0,2012-06-15 23:36:00
2012-06-16 00:18:00,Clear,,2012-06-16 04:18:00<br />,11.0,,-,88.0,,1026.0,13.0,,12:18 AM,,16.1,Calm,Calm,0.0,2012-06-16 00:18:00
2012-06-16 00:39:00,Clear,,2012-06-16 04:39:00<br />,11.0,,-,88.0,,1026.0,13.0,,12:39 AM,,16.1,Calm,Calm,0.0,2012-06-16 00:39:00
2012-06-16 01:00:00,Clear,,2012-06-16 05:00:00<br />,11.0,,-,88.0,,1026.0,13.0,,1:00 AM,,16.1,Calm,Calm,0.0,2012-06-16 01:00:00
2012-06-16 01:21:00,Clear,,2012-06-16 05:21:00<br />,11.0,,-,94.0,,1026.0,12.0,,1:21 AM,,16.1,Calm,Calm,0.0,2012-06-16 01:21:00
2012-06-16 02:06:00,Clear,,2012-06-16 06:06:00<br />,11.0,,-,94.0,,1026.0,12.0,,2:06 AM,,16.1,Calm,Calm,0.0,2012-06-16 02:06:00
2012-06-16 02:27:00,Clear,,2012-06-16 06:27:00<br />,11.0,,-,94.0,,1026.0,12.0,,2:27 AM,,16.1,Calm,Calm,0.0,2012-06-16 02:27:00
2012-06-16 02:48:00,Clear,,2012-06-16 06:48:00<br />,11.0,,-,94.0,,1026.0,12.0,,2:48 AM,,16.1,Calm,Calm,0.0,2012-06-16 02:48:00
2012-06-16 03:09:00,Clear,,2012-06-16 07:09:00<br />,11.0,,-,94.0,,1026.0,12.0,,3:09 AM,,16.1,Calm,Calm,0.0,2012-06-16 03:09:00
2012-06-16 03:30:00,Clear,,2012-06-16 07:30:00<br />,10.0,,-,94.0,,1025.6,11.0,,3:30 AM,,16.1,Calm,Calm,0.0,2012-06-16 03:30:00
2012-06-16 03:51:00,Clear,,2012-06-16 07:51:00<br />,10.0,,-,94.0,,1025.6,11.0,,3:51 AM,,16.1,Calm,Calm,0.0,2012-06-16 03:51:00
2012-06-16 04:12:00,Mostly Cloudy,,2012-06-16 08:12:00<br />,10.0,,-,94.0,,1025.6,11.0,,4:12 AM,,16.1,Calm,Calm,0.0,2012-06-16 04:12:00
2012-06-16 04:33:00,Scattered Clouds,,2012-06-16 08:33:00<br />,10.0,,-,94.0,,1025.6,11.0,,4:33 AM,,16.1,Calm,Calm,0.0,2012-06-16 04:33:00
2012-06-16 04:54:00,Clear,,2012-06-16 08:54:00<br />,10.0,,-,94.0,,1026.0,11.0,,4:54 AM,,16.1,Calm,Calm,0.0,2012-06-16 04:54:00
2012-06-16 05:15:00,Clear,,2012-06-16 09:15:00<br />,10.0,,-,94.0,,1026.3,11.0,,5:15 AM,,16.1,Calm,Calm,0.0,2012-06-16 05:15:00
2012-06-16 06:00:00,Clear,,2012-06-16 10:00:00<br />,10.0,,-,94.0,,1026.3,11.0,,6:00 AM,,16.1,Calm,Calm,0.0,2012-06-16 06:00:00
2012-06-16 06:21:00,Clear,,2012-06-16 10:21:00<br />,10.0,,-,94.0,,1026.6,11.0,,6:21 AM,,16.1,Calm,Calm,0.0,2012-06-16 06:21:00
2012-06-16 06:42:00,Clear,,2012-06-16 10:42:00<br />,11.0,,-,94.0,,1026.6,12.0,,6:42 AM,,16.1,Calm,Calm,0.0,2012-06-16 06:42:00
2012-06-16 07:03:00,Scattered Clouds,,2012-06-16 11:03:00<br />,11.0,,-,94.0,,1027.0,12.0,,7:03 AM,,16.1,Calm,Calm,0.0,2012-06-16 07:03:00
2012-06-16 08:27:00,Mostly Cloudy,,2012-06-16 12:27:00<br />,13.0,,-,68.0,,1027.7,19.0,,8:27 AM,,16.1,Calm,Calm,0.0,2012-06-16 08:27:00
2012-06-16 08:48:00,Overcast,,2012-06-16 12:48:00<br />,13.0,,-,64.0,,1028.0,20.0,,8:48 AM,,16.1,NNE,7.4,20.0,2012-06-16 08:48:00
2012-06-16 09:12:00,Scattered Clouds,,2012-06-16 13:12:00<br />,11.0,,-,53.0,,1028.0,21.0,,9:12 AM,,16.1,ENE,7.4,60.0,2012-06-16 09:12:00
2012-06-16 09:33:00,Scattered Clouds,,2012-06-16 13:33:00<br />,12.0,,-,56.0,,1028.0,21.0,,9:33 AM,,16.1,East,5.6,80.0,2012-06-16 09:33:00
2012-06-16 09:54:00,Mostly Cloudy,,2012-06-16 13:54:00<br />,11.0,,-,53.0,,1028.0,21.0,,9:54 AM,,16.1,ESE,13.0,110.0,2012-06-16 09:54:00
2012-06-16 10:15:00,Overcast,,2012-06-16 14:15:00<br />,10.0,,-,44.0,,1028.0,23.0,,10:15 AM,,16.1,ENE,9.3,70.0,2012-06-16 10:15:00
2012-06-16 10:36:00,Overcast,,2012-06-16 14:36:00<br />,10.0,,-,46.0,,1027.7,22.0,,10:36 AM,,16.1,NNE,9.3,30.0,2012-06-16 10:36:00
2012-06-16 10:57:00,Scattered Clouds,,2012-06-16 14:57:00<br />,10.0,,-,44.0,,1027.7,23.0,,10:57 AM,,16.1,NNE,7.4,20.0,2012-06-16 10:57:00
2012-06-16 11:18:00,Clear,,2012-06-16 15:18:00<br />,9.0,,-,38.0,,1027.3,24.0,,11:18 AM,,16.1,NE,13.0,50.0,2012-06-16 11:18:00
2012-06-16 11:39:00,Clear,,2012-06-16 15:39:00<br />,8.0,,-,34.0,,1027.3,25.0,,11:39 AM,,16.1,East,16.7,80.0,2012-06-16 11:39:00
2012-06-16 12:00:00,Clear,,2012-06-16 16:00:00<br />,8.0,,-,36.0,,1027.0,24.0,,12:00 PM,,16.1,ENE,13.0,70.0,2012-06-16 12:00:00
2012-06-16 12:21:00,Clear,,2012-06-16 16:21:00<br />,9.0,,-,36.0,,1027.0,25.0,,12:21 PM,,16.1,ENE,11.1,70.0,2012-06-16 12:21:00
2012-06-16 12:42:00,Mostly Cloudy,,2012-06-16 16:42:00<br />,8.0,,16.7,34.0,,1027.0,25.0,,12:42 PM,,16.1,East,9.3,80.0,2012-06-16 12:42:00
2012-06-16 13:06:00,Scattered Clouds,,2012-06-16 17:06:00<br />,10.0,,-,39.0,,1026.6,25.0,,1:06 PM,,16.1,NE,14.8,50.0,2012-06-16 13:06:00
2012-06-16 13:48:00,Clear,,2012-06-16 17:48:00<br />,9.0,,29.6,34.0,,1026.0,26.0,,1:48 PM,,16.1,NE,13.0,50.0,2012-06-16 13:48:00
2012-06-16 14:09:00,Clear,,2012-06-16 18:09:00<br />,10.0,,27.8,36.0,,1025.6,26.0,,2:09 PM,,16.1,East,20.4,80.0,2012-06-16 14:09:00
2012-06-16 14:30:00,Clear,,2012-06-16 18:30:00<br />,10.0,,-,36.0,,1025.3,26.0,,2:30 PM,,16.1,NE,16.7,40.0,2012-06-16 14:30:00
2012-06-16 14:51:00,Clear,,2012-06-16 18:51:00<br />,10.0,,-,36.0,,1025.3,26.0,,2:51 PM,,16.1,ENE,7.4,60.0,2012-06-16 14:51:00
2012-06-16 15:12:00,Clear,,2012-06-16 19:12:00<br />,9.0,,-,34.0,,1024.9,26.0,,3:12 PM,,16.1,North,9.3,10.0,2012-06-16 15:12:00
2012-06-16 15:33:00,Clear,,2012-06-16 19:33:00<br />,9.0,,-,34.0,,1024.6,26.0,,3:33 PM,,16.1,ESE,16.7,110.0,2012-06-16 15:33:00
2012-06-16 15:54:00,Scattered Clouds,,2012-06-16 19:54:00<br />,10.0,,-,36.0,,1024.6,26.0,,3:54 PM,,16.1,ENE,13.0,60.0,2012-06-16 15:54:00
2012-06-16 16:15:00,Clear,,2012-06-16 20:15:00<br />,10.0,,-,36.0,,1024.6,26.0,,4:15 PM,,16.1,NNE,11.1,30.0,2012-06-16 16:15:00
2012-06-16 16:36:00,Clear,,2012-06-16 20:36:00<br />,10.0,,-,36.0,,1024.6,26.0,,4:36 PM,,16.1,East,13.0,80.0,2012-06-16 16:36:00
2012-06-16 17:00:00,Clear,,2012-06-16 21:00:00<br />,10.0,,-,36.0,,1024.3,26.0,,5:00 PM,,16.1,ENE,11.1,60.0,2012-06-16 17:00:00
2012-06-16 17:21:00,Clear,,2012-06-16 21:21:00<br />,9.0,,-,34.0,,1023.9,26.0,,5:21 PM,,16.1,East,13.0,100.0,2012-06-16 17:21:00
2012-06-16 17:42:00,Scattered Clouds,,2012-06-16 21:42:00<br />,10.0,,-,39.0,,1023.6,25.0,,5:42 PM,,16.1,ESE,11.1,120.0,2012-06-16 17:42:00
2012-06-16 18:03:00,Scattered Clouds,,2012-06-16 22:03:00<br />,10.0,,-,41.0,,1023.6,24.0,,6:03 PM,,16.1,Calm,Calm,0.0,2012-06-16 18:03:00
