timestamp,TimeSGT,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp
2012-07-26 05:00:00,5:00 AM,28.0,24.0,79,1009,9.0,South,11.1,-,,,Mostly Cloudy,180,2012-07-25 21:00:00<br />,2012-07-26 05:00:00
2012-07-26 06:00:00,6:00 AM,28.0,25.0,84,1009,8.0,South,9.3,-,,,Mostly Cloudy,190,2012-07-25 22:00:00<br />,2012-07-26 06:00:00
2012-07-26 07:00:00,7:00 AM,28.0,25.0,84,1010,8.0,South,9.3,-,,,Mostly Cloudy,190,2012-07-25 23:00:00<br />,2012-07-26 07:00:00
2012-07-26 08:00:00,8:00 AM,28.0,25.0,84,1010,10.0,South,5.6,-,,,Mostly Cloudy,180,2012-07-26 00:00:00<br />,2012-07-26 08:00:00
2012-07-26 09:00:00,9:00 AM,29.0,23.0,70,1011,10.0,South,13.0,-,,,Mostly Cloudy,190,2012-07-26 01:00:00<br />,2012-07-26 09:00:00
2012-07-26 10:00:00,10:00 AM,30.0,24.0,70,1011,10.0,South,14.8,-,,,Mostly Cloudy,190,2012-07-26 02:00:00<br />,2012-07-26 10:00:00
2012-07-26 11:00:00,11:00 AM,30.0,24.0,70,1011,10.0,South,16.7,-,,,Mostly Cloudy,180,2012-07-26 03:00:00<br />,2012-07-26 11:00:00
2012-07-26 12:00:00,12:00 PM,31.0,24.0,66,1010,10.0,South,16.7,-,,,Mostly Cloudy,170,2012-07-26 04:00:00<br />,2012-07-26 12:00:00
2012-07-26 13:00:00,1:00 PM,32.0,23.0,59,1009,10.0,SSE,18.5,-,,,Mostly Cloudy,150,2012-07-26 05:00:00<br />,2012-07-26 13:00:00
2012-07-26 14:00:00,2:00 PM,32.0,24.0,62,1009,10.0,South,18.5,-,,,Mostly Cloudy,170,2012-07-26 06:00:00<br />,2012-07-26 14:00:00
2012-07-26 15:00:00,3:00 PM,32.0,24.0,62,1008,10.0,South,18.5,-,,,Mostly Cloudy,170,2012-07-26 07:00:00<br />,2012-07-26 15:00:00
2012-07-26 16:00:00,4:00 PM,32.0,24.0,62,1008,10.0,South,18.5,-,,,Mostly Cloudy,170,2012-07-26 08:00:00<br />,2012-07-26 16:00:00
2012-07-26 17:00:00,5:00 PM,31.0,25.0,70,1008,10.0,South,14.8,-,,,Mostly Cloudy,180,2012-07-26 09:00:00<br />,2012-07-26 17:00:00
2012-07-26 18:00:00,6:00 PM,31.0,25.0,70,1008,10.0,SW,9.3,-,,,Mostly Cloudy,220,2012-07-26 10:00:00<br />,2012-07-26 18:00:00
2012-07-26 19:00:00,7:00 PM,31.0,24.0,66,1009,10.0,South,13.0,-,,,Mostly Cloudy,170,2012-07-26 11:00:00<br />,2012-07-26 19:00:00
2012-07-26 20:00:00,8:00 PM,30.0,24.0,70,1009,10.0,South,11.1,-,,,Mostly Cloudy,170,2012-07-26 12:00:00<br />,2012-07-26 20:00:00
2012-07-26 21:00:00,9:00 PM,29.0,25.0,79,1010,10.0,South,14.8,-,,,Mostly Cloudy,170,2012-07-26 13:00:00<br />,2012-07-26 21:00:00
2012-07-26 22:00:00,10:00 PM,29.0,25.0,79,1011,10.0,South,13.0,-,,,Mostly Cloudy,180,2012-07-26 14:00:00<br />,2012-07-26 22:00:00
2012-07-26 23:00:00,11:00 PM,29.0,25.0,79,1011,10.0,South,11.1,-,,,Mostly Cloudy,170,2012-07-26 15:00:00<br />,2012-07-26 23:00:00
2012-07-27 05:00:00,5:00 AM,28.0,25.0,84,1009,10.0,South,11.1,-,,,Mostly Cloudy,180,2012-07-26 21:00:00<br />,2012-07-27 05:00:00
2012-07-27 06:00:00,6:00 AM,28.0,25.0,84,1009,10.0,South,7.4,-,,,Mostly Cloudy,190,2012-07-26 22:00:00<br />,2012-07-27 06:00:00
2012-07-27 07:00:00,7:00 AM,28.0,25.0,84,1010,10.0,South,7.4,-,,,Mostly Cloudy,180,2012-07-26 23:00:00<br />,2012-07-27 07:00:00
2012-07-27 08:00:00,8:00 AM,28.0,25.0,84,1010,10.0,SSW,9.3,-,,,Mostly Cloudy,210,2012-07-27 00:00:00<br />,2012-07-27 08:00:00
2012-07-27 09:00:00,9:00 AM,29.0,24.0,74,1010,10.0,SSW,16.7,-,,,Mostly Cloudy,210,2012-07-27 01:00:00<br />,2012-07-27 09:00:00
2012-07-27 10:00:00,10:00 AM,29.0,24.0,74,1010,10.0,SSW,18.5,-,,,Mostly Cloudy,200,2012-07-27 02:00:00<br />,2012-07-27 10:00:00
2012-07-27 11:00:00,11:00 AM,30.0,24.0,70,1010,10.0,SW,20.4,-,,,Mostly Cloudy,220,2012-07-27 03:00:00<br />,2012-07-27 11:00:00
2012-07-27 12:00:00,12:00 PM,31.0,24.0,66,1009,10.0,SSW,14.8,-,,,Mostly Cloudy,200,2012-07-27 04:00:00<br />,2012-07-27 12:00:00
2012-07-27 13:00:00,1:00 PM,32.0,24.0,62,1009,10.0,South,20.4,-,,,Mostly Cloudy,190,2012-07-27 05:00:00<br />,2012-07-27 13:00:00
2012-07-27 14:00:00,2:00 PM,32.0,23.0,59,1008,10.0,SW,20.4,-,,,Mostly Cloudy,220,2012-07-27 06:00:00<br />,2012-07-27 14:00:00
2012-07-27 15:00:00,3:00 PM,32.0,24.0,62,1007,10.0,South,18.5,-,,,Mostly Cloudy,190,2012-07-27 07:00:00<br />,2012-07-27 15:00:00
2012-07-27 16:00:00,4:00 PM,32.0,24.0,62,1007,10.0,SW,18.5,-,,,Mostly Cloudy,220,2012-07-27 08:00:00<br />,2012-07-27 16:00:00
2012-07-27 17:00:00,5:00 PM,31.0,25.0,70,1007,10.0,South,7.4,-,,,Mostly Cloudy,170,2012-07-27 09:00:00<br />,2012-07-27 17:00:00
2012-07-27 18:00:00,6:00 PM,30.0,24.0,70,1007,10.0,South,13.0,-,,,Mostly Cloudy,170,2012-07-27 10:00:00<br />,2012-07-27 18:00:00
2012-07-27 19:00:00,7:00 PM,30.0,25.0,74,1007,10.0,South,9.3,-,,,Mostly Cloudy,180,2012-07-27 11:00:00<br />,2012-07-27 19:00:00
2012-07-27 20:00:00,8:00 PM,29.0,24.0,74,1008,10.0,South,3.7,-,,,Mostly Cloudy,180,2012-07-27 12:00:00<br />,2012-07-27 20:00:00
2012-07-27 21:00:00,9:00 PM,29.0,24.0,74,1008,10.0,South,7.4,-,,,Mostly Cloudy,180,2012-07-27 13:00:00<br />,2012-07-27 21:00:00
2012-07-27 22:00:00,10:00 PM,29.0,25.0,79,1010,10.0,South,5.6,-,,,Mostly Cloudy,180,2012-07-27 14:00:00<br />,2012-07-27 22:00:00
2012-07-27 23:00:00,11:00 PM,29.0,25.0,79,1010,10.0,South,3.7,-,,,Mostly Cloudy,170,2012-07-27 15:00:00<br />,2012-07-27 23:00:00
2012-07-28 05:00:00,5:00 AM,28.0,25.0,84,1008,10.0,South,5.6,-,,,Mostly Cloudy,180,2012-07-27 21:00:00<br />,2012-07-28 05:00:00
2012-07-28 06:00:00,6:00 AM,28.0,25.0,84,1009,10.0,South,1.9,-,,,Mostly Cloudy,180,2012-07-27 22:00:00<br />,2012-07-28 06:00:00
2012-07-28 07:00:00,7:00 AM,28.0,25.0,84,1009,10.0,South,1.9,-,,,Mostly Cloudy,180,2012-07-27 23:00:00<br />,2012-07-28 07:00:00
2012-07-28 08:00:00,8:00 AM,28.0,25.0,84,1010,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2012-07-28 00:00:00<br />,2012-07-28 08:00:00
2012-07-28 09:00:00,9:00 AM,28.0,25.0,84,1011,10.0,WSW,1.9,-,,,Mostly Cloudy,250,2012-07-28 01:00:00<br />,2012-07-28 09:00:00
2012-07-28 10:00:00,10:00 AM,29.0,25.0,79,1011,10.0,SSW,5.6,-,,,Mostly Cloudy,210,2012-07-28 02:00:00<br />,2012-07-28 10:00:00
2012-07-28 11:00:00,11:00 AM,30.0,25.0,74,1011,10.0,South,5.6,-,,,Mostly Cloudy,180,2012-07-28 03:00:00<br />,2012-07-28 11:00:00
2012-07-28 12:00:00,12:00 PM,31.0,24.0,66,1010,10.0,SW,7.4,-,,,Mostly Cloudy,220,2012-07-28 04:00:00<br />,2012-07-28 12:00:00
2012-07-28 13:00:00,1:00 PM,32.0,24.0,62,1009,10.0,South,3.7,-,,,Mostly Cloudy,190,2012-07-28 05:00:00<br />,2012-07-28 13:00:00
2012-07-28 14:00:00,2:00 PM,32.0,24.0,62,1008,10.0,South,7.4,-,,,Mostly Cloudy,190,2012-07-28 06:00:00<br />,2012-07-28 14:00:00
2012-07-28 14:22:00,2:22 PM,32.0,24.0,62,1008,10.0,SW,7.4,-,,Thunderstorm,Mostly Cloudy,220,2012-07-28 06:22:00<br />,2012-07-28 14:22:00
2012-07-28 15:00:00,3:00 PM,32.0,24.0,62,1008,9.0,WSW,16.7,-,,,Mostly Cloudy,240,2012-07-28 07:00:00<br />,2012-07-28 15:00:00
2012-07-28 16:00:00,4:00 PM,29.0,22.0,66,1007,10.0,SSW,5.6,-,,,Mostly Cloudy,200,2012-07-28 08:00:00<br />,2012-07-28 16:00:00
2012-07-28 17:00:00,5:00 PM,29.0,22.0,66,1008,10.0,WSW,9.3,-,,,Mostly Cloudy,240,2012-07-28 09:00:00<br />,2012-07-28 17:00:00
2012-07-28 18:00:00,6:00 PM,29.0,24.0,74,1008,10.0,SW,7.4,-,,,Scattered Clouds,220,2012-07-28 10:00:00<br />,2012-07-28 18:00:00
2012-07-28 19:00:00,7:00 PM,29.0,24.0,74,1009,10.0,SW,7.4,-,,,Scattered Clouds,230,2012-07-28 11:00:00<br />,2012-07-28 19:00:00
2012-07-28 20:00:00,8:00 PM,28.0,24.0,79,1010,10.0,WSW,7.4,-,,,Mostly Cloudy,240,2012-07-28 12:00:00<br />,2012-07-28 20:00:00
2012-07-28 20:32:00,8:32 PM,27.0,22.0,74,1011,4.0,West,11.1,-,,Rain-Thunderstorm,Heavy Thunderstorms and Rain,260,2012-07-28 12:32:00<br />,2012-07-28 20:32:00
2012-07-28 20:46:00,8:46 PM,26.0,23.0,83,1011,6.0,WSW,11.1,-,,Rain-Thunderstorm,Light Thunderstorms and Rain,240,2012-07-28 12:46:00<br />,2012-07-28 20:46:00
2012-07-28 21:00:00,9:00 PM,26.0,23.0,83,1011,8.0,WSW,9.3,-,,Rain,Light Rain,240,2012-07-28 13:00:00<br />,2012-07-28 21:00:00
2012-07-28 22:00:00,10:00 PM,26.0,22.0,78,1011,10.0,SSW,3.7,-,,,Mostly Cloudy,210,2012-07-28 14:00:00<br />,2012-07-28 22:00:00
2012-07-28 23:00:00,11:00 PM,26.0,23.0,83,1011,10.0,SW,1.9,-,,,Mostly Cloudy,220,2012-07-28 15:00:00<br />,2012-07-28 23:00:00
2012-07-29 05:00:00,5:00 AM,26.0,24.0,89,1010,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2012-07-28 21:00:00<br />,2012-07-29 05:00:00
2012-07-29 06:00:00,6:00 AM,27.0,24.0,84,1010,10.0,SSW,3.7,-,,,Mostly Cloudy,200,2012-07-28 22:00:00<br />,2012-07-29 06:00:00
2012-07-29 07:00:00,7:00 AM,27.0,25.0,89,1011,10.0,South,1.9,-,,,Mostly Cloudy,180,2012-07-28 23:00:00<br />,2012-07-29 07:00:00
2012-07-29 08:00:00,8:00 AM,28.0,24.0,79,1011,10.0,SW,5.6,-,,,Mostly Cloudy,230,2012-07-29 00:00:00<br />,2012-07-29 08:00:00
2012-07-29 09:00:00,9:00 AM,28.0,24.0,79,1012,10.0,SW,5.6,-,,,Mostly Cloudy,220,2012-07-29 01:00:00<br />,2012-07-29 09:00:00
2012-07-29 10:00:00,10:00 AM,29.0,24.0,74,1012,10.0,SW,14.8,-,,,Mostly Cloudy,230,2012-07-29 02:00:00<br />,2012-07-29 10:00:00
2012-07-29 11:00:00,11:00 AM,30.0,24.0,70,1012,10.0,SSW,7.4,-,,,Mostly Cloudy,200,2012-07-29 03:00:00<br />,2012-07-29 11:00:00
2012-07-29 12:00:00,12:00 PM,30.0,25.0,74,1011,10.0,SW,18.5,-,,,Mostly Cloudy,220,2012-07-29 04:00:00<br />,2012-07-29 12:00:00
2012-07-29 13:00:00,1:00 PM,31.0,24.0,66,1010,10.0,SW,9.3,-,,,Mostly Cloudy,220,2012-07-29 05:00:00<br />,2012-07-29 13:00:00
2012-07-29 14:00:00,2:00 PM,31.0,24.0,66,1010,10.0,SW,9.3,-,,,Mostly Cloudy,220,2012-07-29 06:00:00<br />,2012-07-29 14:00:00
2012-07-29 15:00:00,3:00 PM,31.0,24.0,66,1009,10.0,SSW,9.3,-,,,Mostly Cloudy,210,2012-07-29 07:00:00<br />,2012-07-29 15:00:00
2012-07-29 16:00:00,4:00 PM,31.0,24.0,66,1008,10.0,SW,14.8,-,,,Mostly Cloudy,220,2012-07-29 08:00:00<br />,2012-07-29 16:00:00
2012-07-29 17:00:00,5:00 PM,30.0,24.0,70,1008,10.0,SSW,7.4,-,,,Mostly Cloudy,200,2012-07-29 09:00:00<br />,2012-07-29 17:00:00
2012-07-29 18:00:00,6:00 PM,30.0,24.0,70,1008,10.0,SSW,5.6,-,,,Mostly Cloudy,210,2012-07-29 10:00:00<br />,2012-07-29 18:00:00
2012-07-29 19:00:00,7:00 PM,30.0,24.0,70,1009,10.0,South,3.7,-,,,Mostly Cloudy,190,2012-07-29 11:00:00<br />,2012-07-29 19:00:00
2012-07-29 20:00:00,8:00 PM,29.0,24.0,74,1009,10.0,SSW,5.6,-,,,Mostly Cloudy,210,2012-07-29 12:00:00<br />,2012-07-29 20:00:00
2012-07-29 21:00:00,9:00 PM,29.0,25.0,79,1010,10.0,South,3.7,-,,,Mostly Cloudy,190,2012-07-29 13:00:00<br />,2012-07-29 21:00:00
2012-07-29 22:00:00,10:00 PM,28.0,25.0,84,1011,10.0,South,3.7,-,,,Mostly Cloudy,190,2012-07-29 14:00:00<br />,2012-07-29 22:00:00
2012-07-29 23:00:00,11:00 PM,28.0,24.0,79,1011,10.0,South,3.7,-,,,Mostly Cloudy,190,2012-07-29 15:00:00<br />,2012-07-29 23:00:00
2012-07-30 05:00:00,5:00 AM,28.0,25.0,84,1009,10.0,SSW,1.9,-,,,Mostly Cloudy,200,2012-07-29 21:00:00<br />,2012-07-30 05:00:00
2012-07-30 06:00:00,6:00 AM,28.0,25.0,84,1009,10.0,SSW,3.7,-,,,Mostly Cloudy,200,2012-07-29 22:00:00<br />,2012-07-30 06:00:00
2012-07-30 07:00:00,7:00 AM,28.0,25.0,84,1010,9.0,SSW,3.7,-,,,Mostly Cloudy,200,2012-07-29 23:00:00<br />,2012-07-30 07:00:00
2012-07-30 08:00:00,8:00 AM,28.0,24.0,79,1011,10.0,SSW,1.9,-,,,Mostly Cloudy,200,2012-07-30 00:00:00<br />,2012-07-30 08:00:00
2012-07-30 09:00:00,9:00 AM,29.0,23.0,70,1011,10.0,South,11.1,-,,,Mostly Cloudy,180,2012-07-30 01:00:00<br />,2012-07-30 09:00:00
2012-07-30 10:00:00,10:00 AM,29.0,23.0,70,1011,10.0,South,7.4,-,,,Mostly Cloudy,190,2012-07-30 02:00:00<br />,2012-07-30 10:00:00
2012-07-30 11:00:00,11:00 AM,30.0,24.0,70,1011,10.0,SSW,9.3,-,,,Mostly Cloudy,210,2012-07-30 03:00:00<br />,2012-07-30 11:00:00
2012-07-30 12:00:00,12:00 PM,30.0,24.0,70,1011,10.0,South,16.7,-,,,Mostly Cloudy,180,2012-07-30 04:00:00<br />,2012-07-30 12:00:00
2012-07-30 13:00:00,1:00 PM,31.0,24.0,66,1010,10.0,SW,11.1,-,,,Mostly Cloudy,230,2012-07-30 05:00:00<br />,2012-07-30 13:00:00
2012-07-30 14:00:00,2:00 PM,31.0,24.0,66,1010,10.0,SW,9.3,-,,,Mostly Cloudy,220,2012-07-30 06:00:00<br />,2012-07-30 14:00:00
2012-07-30 15:00:00,3:00 PM,32.0,24.0,62,1009,10.0,SSW,22.2,-,,,Mostly Cloudy,210,2012-07-30 07:00:00<br />,2012-07-30 15:00:00
2012-07-30 16:00:00,4:00 PM,32.0,23.0,59,1008,10.0,SW,11.1,-,,,Mostly Cloudy,220,2012-07-30 08:00:00<br />,2012-07-30 16:00:00
2012-07-30 17:00:00,5:00 PM,31.0,22.0,58,1008,10.0,SW,18.5,-,,,Mostly Cloudy,220,2012-07-30 09:00:00<br />,2012-07-30 17:00:00
2012-07-30 18:00:00,6:00 PM,30.0,23.0,66,1009,10.0,SSW,5.6,-,,,Mostly Cloudy,200,2012-07-30 10:00:00<br />,2012-07-30 18:00:00
2012-07-30 19:00:00,7:00 PM,30.0,23.0,66,1009,10.0,South,7.4,-,,,Mostly Cloudy,190,2012-07-30 11:00:00<br />,2012-07-30 19:00:00
2012-07-30 20:00:00,8:00 PM,29.0,23.0,70,1010,10.0,SSW,5.6,-,,,Mostly Cloudy,210,2012-07-30 12:00:00<br />,2012-07-30 20:00:00
2012-07-30 21:00:00,9:00 PM,29.0,23.0,70,1010,10.0,South,5.6,-,,,Mostly Cloudy,180,2012-07-30 13:00:00<br />,2012-07-30 21:00:00
2012-07-30 22:00:00,10:00 PM,29.0,24.0,74,1011,10.0,South,9.3,-,,,Mostly Cloudy,180,2012-07-30 14:00:00<br />,2012-07-30 22:00:00
2012-07-30 23:00:00,11:00 PM,29.0,23.0,70,1011,10.0,South,3.7,-,,,Mostly Cloudy,190,2012-07-30 15:00:00<br />,2012-07-30 23:00:00
2012-07-31 05:00:00,5:00 AM,28.0,24.0,79,1010,10.0,South,7.4,-,,,Mostly Cloudy,180,2012-07-30 21:00:00<br />,2012-07-31 05:00:00
2012-07-31 06:00:00,6:00 AM,28.0,24.0,79,1010,10.0,South,3.7,-,,,Mostly Cloudy,190,2012-07-30 22:00:00<br />,2012-07-31 06:00:00
2012-07-31 07:00:00,7:00 AM,28.0,24.0,79,1010,10.0,South,3.7,-,,,Mostly Cloudy,190,2012-07-30 23:00:00<br />,2012-07-31 07:00:00
2012-07-31 08:00:00,8:00 AM,28.0,24.0,79,1011,10.0,South,5.6,-,,,Mostly Cloudy,190,2012-07-31 00:00:00<br />,2012-07-31 08:00:00
2012-07-31 09:00:00,9:00 AM,28.0,24.0,79,1012,10.0,WSW,5.6,-,,,Mostly Cloudy,240,2012-07-31 01:00:00<br />,2012-07-31 09:00:00
2012-07-31 10:00:00,10:00 AM,29.0,24.0,74,1012,10.0,SW,7.4,-,,,Mostly Cloudy,220,2012-07-31 02:00:00<br />,2012-07-31 10:00:00
2012-07-31 11:00:00,11:00 AM,29.0,24.0,74,1012,10.0,SSW,9.3,-,,,Mostly Cloudy,210,2012-07-31 03:00:00<br />,2012-07-31 11:00:00
2012-07-31 12:00:00,12:00 PM,30.0,23.0,66,1011,10.0,SW,7.4,-,,,Mostly Cloudy,220,2012-07-31 04:00:00<br />,2012-07-31 12:00:00
2012-07-31 13:00:00,1:00 PM,31.0,23.0,62,1011,10.0,SW,7.4,-,,,Mostly Cloudy,220,2012-07-31 05:00:00<br />,2012-07-31 13:00:00
2012-07-31 14:00:00,2:00 PM,32.0,23.0,59,1009,10.0,SW,11.1,-,,,Mostly Cloudy,230,2012-07-31 06:00:00<br />,2012-07-31 14:00:00
2012-07-31 15:00:00,3:00 PM,31.0,22.0,58,1009,10.0,SSW,11.1,-,,,Mostly Cloudy,200,2012-07-31 07:00:00<br />,2012-07-31 15:00:00
2012-07-31 16:00:00,4:00 PM,32.0,22.0,55,1008,10.0,SSW,9.3,-,,,Mostly Cloudy,210,2012-07-31 08:00:00<br />,2012-07-31 16:00:00
2012-07-31 17:00:00,5:00 PM,31.0,22.0,58,1008,10.0,SSW,7.4,-,,,Mostly Cloudy,210,2012-07-31 09:00:00<br />,2012-07-31 17:00:00
2012-07-31 18:00:00,6:00 PM,31.0,22.0,58,1008,10.0,South,5.6,-,,,Mostly Cloudy,190,2012-07-31 10:00:00<br />,2012-07-31 18:00:00
2012-07-31 19:00:00,7:00 PM,30.0,22.0,62,1009,10.0,SSW,7.4,-,,,Mostly Cloudy,210,2012-07-31 11:00:00<br />,2012-07-31 19:00:00
2012-07-31 20:00:00,8:00 PM,29.0,23.0,70,1009,10.0,SSW,3.7,-,,,Mostly Cloudy,210,2012-07-31 12:00:00<br />,2012-07-31 20:00:00
2012-07-31 21:00:00,9:00 PM,29.0,23.0,70,1010,10.0,South,1.9,-,,,Mostly Cloudy,180,2012-07-31 13:00:00<br />,2012-07-31 21:00:00
2012-07-31 22:00:00,10:00 PM,29.0,23.0,70,1010,10.0,South,3.7,-,,,Mostly Cloudy,170,2012-07-31 14:00:00<br />,2012-07-31 22:00:00
2012-07-31 23:00:00,11:00 PM,29.0,24.0,74,1011,10.0,South,3.7,-,,,Mostly Cloudy,180,2012-07-31 15:00:00<br />,2012-07-31 23:00:00
2012-08-01 05:00:00,5:00 AM,28.0,25.0,84,1009,10.0,South,1.9,-,,,Mostly Cloudy,180,2012-07-31 21:00:00<br />,2012-08-01 05:00:00
2012-08-01 06:00:00,6:00 AM,28.0,24.0,79,1009,10.0,South,3.7,-,,,Mostly Cloudy,170,2012-07-31 22:00:00<br />,2012-08-01 06:00:00
2012-08-01 07:00:00,7:00 AM,28.0,24.0,79,1009,9.0,South,3.7,-,,,Mostly Cloudy,170,2012-07-31 23:00:00<br />,2012-08-01 07:00:00
2012-08-01 08:00:00,8:00 AM,28.0,24.0,79,1010,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2012-08-01 00:00:00<br />,2012-08-01 08:00:00
2012-08-01 09:00:00,9:00 AM,28.0,24.0,79,1012,10.0,SSW,3.7,-,,,Mostly Cloudy,200,2012-08-01 01:00:00<br />,2012-08-01 09:00:00
2012-08-01 10:00:00,10:00 AM,29.0,24.0,74,1012,10.0,South,5.6,-,,,Scattered Clouds,180,2012-08-01 02:00:00<br />,2012-08-01 10:00:00
2012-08-01 11:00:00,11:00 AM,30.0,25.0,74,1011,10.0,South,11.1,-,,,Mostly Cloudy,190,2012-08-01 03:00:00<br />,2012-08-01 11:00:00
2012-08-01 12:00:00,12:00 PM,30.0,24.0,70,1011,10.0,SW,7.4,-,,,Scattered Clouds,220,2012-08-01 04:00:00<br />,2012-08-01 12:00:00
2012-08-01 12:30:00,12:30 PM,31.0,24.0,66,1010,10.0,South,5.6,-,,Thunderstorm,Scattered Clouds,180,2012-08-01 04:30:00<br />,2012-08-01 12:30:00
2012-08-01 13:00:00,1:00 PM,31.0,24.0,66,1010,6.0,NNW,3.7,-,,Rain-Thunderstorm,Light Thunderstorms and Rain,330,2012-08-01 05:00:00<br />,2012-08-01 13:00:00
2012-08-01 14:00:00,2:00 PM,28.0,25.0,84,1010,8.0,North,1.9,-,,Rain-Thunderstorm,Light Thunderstorms and Rain,360,2012-08-01 06:00:00<br />,2012-08-01 14:00:00
2012-08-01 15:00:00,3:00 PM,29.0,25.0,79,1009,8.0,East,1.9,-,,,Mostly Cloudy,100,2012-08-01 07:00:00<br />,2012-08-01 15:00:00
2012-08-01 16:00:00,4:00 PM,28.0,24.0,79,1008,8.0,SE,3.7,-,,,Mostly Cloudy,140,2012-08-01 08:00:00<br />,2012-08-01 16:00:00
2012-08-01 17:00:00,5:00 PM,30.0,23.0,66,1008,8.0,Calm,Calm,-,,,Mostly Cloudy,0,2012-08-01 09:00:00<br />,2012-08-01 17:00:00
2012-08-01 18:00:00,6:00 PM,30.0,23.0,66,1008,9.0,South,1.9,-,,,Mostly Cloudy,170,2012-08-01 10:00:00<br />,2012-08-01 18:00:00
2012-08-01 19:00:00,7:00 PM,29.0,24.0,74,1009,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2012-08-01 11:00:00<br />,2012-08-01 19:00:00
2012-08-01 20:00:00,8:00 PM,29.0,24.0,74,1009,10.0,South,3.7,-,,,Mostly Cloudy,170,2012-08-01 12:00:00<br />,2012-08-01 20:00:00
2012-08-01 21:00:00,9:00 PM,28.0,24.0,79,1009,10.0,South,1.9,-,,,Mostly Cloudy,180,2012-08-01 13:00:00<br />,2012-08-01 21:00:00
2012-08-01 22:00:00,10:00 PM,28.0,24.0,79,1010,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2012-08-01 14:00:00<br />,2012-08-01 22:00:00
2012-08-01 23:00:00,11:00 PM,28.0,25.0,84,1011,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2012-08-01 15:00:00<br />,2012-08-01 23:00:00
2012-08-02 05:00:00,5:00 AM,28.0,24.0,79,1009,10.0,South,3.7,-,,,Mostly Cloudy,180,2012-08-01 21:00:00<br />,2012-08-02 05:00:00
2012-08-02 06:00:00,6:00 AM,27.0,24.0,84,1010,10.0,South,1.9,-,,,Mostly Cloudy,180,2012-08-01 22:00:00<br />,2012-08-02 06:00:00
2012-08-02 07:00:00,7:00 AM,27.0,24.0,84,1009,10.0,South,1.9,-,,,Mostly Cloudy,190,2012-08-01 23:00:00<br />,2012-08-02 07:00:00
2012-08-02 08:00:00,8:00 AM,28.0,25.0,84,1010,10.0,South,3.7,-,,,Mostly Cloudy,180,2012-08-02 00:00:00<br />,2012-08-02 08:00:00
2012-08-02 09:00:00,9:00 AM,28.0,25.0,84,1010,10.0,SSW,3.7,-,,,Mostly Cloudy,200,2012-08-02 01:00:00<br />,2012-08-02 09:00:00
2012-08-02 10:00:00,10:00 AM,29.0,24.0,74,1011,10.0,South,7.4,-,,,Mostly Cloudy,190,2012-08-02 02:00:00<br />,2012-08-02 10:00:00
2012-08-02 11:00:00,11:00 AM,30.0,24.0,70,1011,10.0,South,5.6,-,,,Mostly Cloudy,190,2012-08-02 03:00:00<br />,2012-08-02 11:00:00
2012-08-02 12:00:00,12:00 PM,30.0,23.0,66,1010,10.0,SSW,7.4,-,,,Mostly Cloudy,200,2012-08-02 04:00:00<br />,2012-08-02 12:00:00
2012-08-02 13:00:00,1:00 PM,31.0,23.0,62,1010,10.0,South,7.4,-,,,Mostly Cloudy,190,2012-08-02 05:00:00<br />,2012-08-02 13:00:00
2012-08-02 14:00:00,2:00 PM,31.0,22.0,58,1009,10.0,South,14.8,-,,,Mostly Cloudy,180,2012-08-02 06:00:00<br />,2012-08-02 14:00:00
2012-08-02 15:00:00,3:00 PM,31.0,22.0,58,1008,10.0,South,7.4,-,,,Mostly Cloudy,170,2012-08-02 07:00:00<br />,2012-08-02 15:00:00
2012-08-02 16:00:00,4:00 PM,31.0,21.0,55,1008,10.0,South,5.6,-,,,Mostly Cloudy,180,2012-08-02 08:00:00<br />,2012-08-02 16:00:00
2012-08-02 17:00:00,5:00 PM,31.0,22.0,58,1008,10.0,South,5.6,-,,,Mostly Cloudy,180,2012-08-02 09:00:00<br />,2012-08-02 17:00:00
2012-08-02 18:00:00,6:00 PM,31.0,24.0,66,1007,10.0,South,5.6,-,,,Mostly Cloudy,180,2012-08-02 10:00:00<br />,2012-08-02 18:00:00
2012-08-02 19:00:00,7:00 PM,30.0,25.0,74,1008,9.0,South,3.7,-,,,Mostly Cloudy,180,2012-08-02 11:00:00<br />,2012-08-02 19:00:00
2012-08-02 20:00:00,8:00 PM,29.0,24.0,74,1008,9.0,South,5.6,-,,,Mostly Cloudy,170,2012-08-02 12:00:00<br />,2012-08-02 20:00:00
2012-08-02 21:00:00,9:00 PM,29.0,25.0,79,1009,9.0,South,3.7,-,,,Mostly Cloudy,170,2012-08-02 13:00:00<br />,2012-08-02 21:00:00
2012-08-02 22:00:00,10:00 PM,29.0,24.0,74,1009,9.0,South,3.7,-,,,Mostly Cloudy,170,2012-08-02 14:00:00<br />,2012-08-02 22:00:00
