id,nObs,nObs.gas,kw.mean,kw.mean.summer,kw.mean.winter,kw.mean.annual,kw.total,max.97.,min.3.,kw.var,kw.var.summer,kw.var.winter,max.hr.kw,min.hr.kw,max.hr.tout,min.hr.tout,max.hr.date,min.hr.date,max.day.kw,min.day.kw,max.day.tout,min.day.tout,max.day.date,min.day.date,max.day.pct,min.day.pct,t90kw,t90t,t10kw,t10t,maxHOD,kw90,daily.kw.var,daily.kw.min.var,daily.kw.max.var,kw.tout.cor,max.MA,kw.total.Jan,kw.total.Feb,kw.total.Mar,kw.total.Apr,kw.total.May,kw.total.Jun,kw.total.Jul,kw.total.Aug,kw.total.Sep,kw.total.Oct,kw.total.Nov,kw.total.Dec,HOD.mean.1,HOD.mean.2,HOD.mean.3,HOD.mean.4,HOD.mean.5,HOD.mean.6,HOD.mean.7,HOD.mean.8,HOD.mean.9,HOD.mean.10,HOD.mean.11,HOD.mean.12,HOD.mean.13,HOD.mean.14,HOD.mean.15,HOD.mean.16,HOD.mean.17,HOD.mean.18,HOD.mean.19,HOD.mean.20,HOD.mean.21,HOD.mean.22,HOD.mean.23,HOD.mean.24,nv2dv,date.first,date.last,max,min,mean,range,dur,mn2mx,n2d,Aug_max,Aug_min,Aug_mean,Aug_range,Aug_dur,Aug_mn2mx,Aug_n2d,Jan_max,Jan_min,Jan_mean,Jan_range,Jan_dur,Jan_mn2mx,Jan_n2d
UnivLab_Ashlynn,8760.0,0.0,912.935882135,916.968265931,910.025718357,912.935882135,7997318.3275,1011.3923,839.4308,0.00299666586399,0.00304824793811,0.00293578502739,1065.92,761.16,33.9,35.6,1437757200.0,1430427600.0,23718.95,20057.04,16.2083333333,10.8375,1421740800.0,1451030400.0,0.191780821918,0.0547945205479,15.0,15.0,15.0,14.0,15.0,13.0,0.00110806412827,0.000693010291642,0.002831901788,0.323370767411,1.0,672380.298387,651674.721429,666238.65,668531.505,662686.46371,681081.78,662413.374194,647810.758065,647351.41,642701.641935,642855.64,641834.864516,886.976917808,882.266630137,876.655513699,873.732835616,871.405253425,867.920883562,869.452746575,879.203753425,897.131952055,922.883917808,943.964691781,955.901575342,959.615390411,961.940205479,962.9755,961.988013699,954.707486301,939.13339726,926.293773973,919.349863014,911.021130137,902.869958904,893.403910959,889.665869863,0.357942427244,1420099200.0,1451548800.0,970.265543151,863.023131644,912.935882135,107.242411507,10.5424657534,0.891224210424,0.927699369552,959.964458065,845.513945161,899.737163978,114.450512903,10.7741935484,0.88203690404,0.930106377873,982.336293548,893.200560484,933.861525538,89.1357330645,10.5806451613,0.910957480312,0.942168206908
Office_Mason,8760.0,0.0,107.632232686,94.4119689542,117.173272078,107.632232686,942858.358333,165.25,71.75,0.0729489635013,0.045508903984,0.0740155782437,194.0,62.0,-1.1,21.7,1422421200.0,1400634000.0,3326.75,1564.0,-2.7558531746,-12.7847222222,1415606400.0,1420963200.0,0.235616438356,0.0767123287671,22.0,13.0,14.0,12.0,22.0,20.0,0.0409303935755,0.00595361268818,0.115239697872,-0.225690412286,7.0,71441.3709677,90565.9821429,82604.7580645,88368.25,70933.0645161,60560.25,58919.7580645,63892.7419355,85916.75,92498.6935484,89826.625,76153.0645161,106.791780822,97.3297945205,91.2465753425,87.6390410959,85.85,85.2089041096,85.0383561644,89.5198630137,94.6479452055,99.8438949772,106.443273973,111.811415525,113.748630137,115.397945205,117.76369863,119.348630137,120.339041096,119.194520548,118.29109589,121.864383562,125.301369863,127.170547945,126.060958904,117.321917808,0.155485098863,1398927600.0,1430377200.0,134.613993151,83.6372534247,107.632232686,50.976739726,11.0493150685,0.660496854226,0.796528794941,101.632016129,79.7848387097,88.7399193548,21.8471774194,8.51612903226,0.800651748644,0.932820177411,121.969274194,80.7818548387,99.2241263441,41.1874193548,11.2580645161,0.717210694751,0.828999720814
UnivLab_Alfonso,8760.0,0.0,191.4534375,198.435664488,186.414377457,191.4534375,1677132.1125,247.05,122.411925,0.0253653719179,0.0199496481083,0.027625630317,278.59,56.9875,22.8,2.8,1446591600.0,1450270800.0,5418.66,2275.68,33.7,8.35416666667,1437375600.0,1451462400.0,0.8,0.0219178082192,16.0,16.0,16.0,14.0,16.0,12.0,0.0119889573256,0.011590345061,0.0249309909439,0.487237862944,1.0,137808.007258,139434.225,140849.390323,136643.53,139538.941935,147989.62,149042.187097,142403.264516,135315.6,135215.1,142344.58,108078.759677,169.785061644,169.626356164,168.715534247,168.248534247,169.102945205,171.075746575,180.847232877,186.362171233,192.559787671,203.463458904,211.204226027,215.238630137,217.374691781,217.111335616,217.84019863,218.325191781,215.976739726,208.933136986,199.224082192,194.813780822,180.858273973,174.397773973,172.748226027,171.049383562,0.379962322129,1420099200.0,1451548800.0,223.619926918,163.817781096,191.4534375,59.8021458219,11.2356164384,0.737726064432,0.808305749771,229.414141935,168.02256129,197.782311828,61.3915806452,11.6451612903,0.740341083604,0.804617726995,220.209028226,166.989118548,191.400010081,53.2199096774,11.2903225806,0.764245491316,0.819223442282
UnivDorm_Alyshialynn,8760.0,0.0,215.18284903,209.556770833,219.243179049,215.18284903,1885001.7575,296.7538,151.2708,0.0377901330608,0.0347450905063,0.0391454365006,334.71,111.32,27.0333333333,24.4,1442203200.0,1431352800.0,6529.11,3242.14,33.6263888889,7.97916666667,1442127600.0,1450339200.0,0.791780821918,0.0164383561644,21.0,15.0,22.0,15.0,22.0,21.0,0.022278454144,0.00712195731785,0.0529303109679,0.223896284814,6.0,149633.997581,166188.45,161484.965323,165984.0725,136618.492742,136279.88,129221.564516,167721.716129,185198.75,178231.219355,155636.91,128823.133065,223.503486301,210.451657534,199.230321918,192.27410274,187.570205479,185.293109589,182.271116438,183.012657534,186.679232877,192.490020548,201.923739726,210.915732877,217.532431507,225.258821918,228.446582192,229.513684932,232.19840411,232.960993151,235.711856164,239.243253425,243.812246575,245.044410959,243.240226027,235.810082192,0.347572197041,1420099200.0,1451548800.0,251.606853151,179.783989041,215.18284903,71.8228641096,12.2493150685,0.733573857752,0.861894951158,269.392690323,198.019783871,232.946827957,71.3729064516,11.9677419355,0.751394928173,0.852345570616,247.420420968,170.895002419,207.82499664,76.5254185484,11.5483870968,0.708431996005,0.830206940177
UnivLab_Amaya,8760.0,0.0,544.235013984,554.176741558,537.060087952,544.235013984,4767498.7225,670.1853,453.59,0.0131418016315,0.0129304572823,0.0128821862962,735.44,379.42,39.4,39.4,1437505200.0,1443135600.0,14517.98,10832.4,35.575,10.8375,1437462000.0,1451030400.0,0.865753424658,0.0547945205479,11.0,15.0,16.0,15.0,12.0,11.0,0.00346348268331,0.001555237028,0.0106850308911,0.471927175151,1.0,385997.06371,394314.214286,392863.732258,405232.5575,399917.605645,410439.07,404917.304032,390038.119355,389795.795,398615.845161,372208.75,358420.604032,496.638575342,487.762808219,482.964191781,481.3565,486.855089041,482.707678082,492.888054795,514.159458904,540.270609589,576.717082192,603.018308219,608.807438356,607.10590411,599.373876712,599.780349315,601.182184932,597.45010274,587.667767123,568.712924658,551.424458904,539.221116438,528.811191781,520.167130137,506.597534247,0.227953320865,1420099200.0,1451548800.0,627.080387671,471.868923973,544.235013984,155.211463699,11.101369863,0.757325163967,0.826694726669,625.224435484,467.526812903,541.719610215,157.697622581,11.3870967742,0.751902042098,0.822092514043,606.975833871,473.969001613,536.10703293,133.006832258,10.5483870968,0.785915702926,0.83967312555
UnivLab_Carol,8760.0,0.0,392.770236096,378.595233565,403.000308677,392.770236096,3440667.2682,557.342234497,285.769254685,0.0458838129265,0.0482034533615,0.0426001768305,640.5,156.024993896,26.1,11.6,1433538000.0,1444136400.0,10963.375,7116.92503357,-12.4875,16.45625,1421222400.0,1443337200.0,0.0383561643836,0.676712328767,13.0,13.0,11.0,1.0,12.0,11.0,0.0113040410112,0.00422856753904,0.037403856041,-0.0311518961139,1.0,300719.064553,304573.000145,301915.427251,286198.433136,273539.096559,271867.736001,275563.979381,270118.959732,271804.524788,276792.495554,276717.4338,285039.048267,314.329178358,315.655342278,345.147527619,350.981116083,352.910103028,369.114047502,390.269991371,419.064020765,465.566739856,465.80636708,471.511293559,476.072041092,473.8508114,469.528369449,469.703348701,460.917493606,445.644515362,389.720390365,350.280712672,344.14423963,325.325403976,321.094253588,320.26996633,319.578392634,0.23432914756,1420099200.0,1451548800.0,509.14772647,305.03161116,392.770236096,204.11611531,9.42739726027,0.612367002548,0.838763535975,501.21470144,286.067821978,375.16522185,215.146879462,9.03225806452,0.586876106204,0.772605665616,523.622467656,337.859402431,417.665367434,185.763065225,9.87096774194,0.658454648201,0.875422805197
Office_Clinton,8760.0,0.0,142.109017211,133.786939212,148.115045201,142.109017211,1244874.99077,220.517249298,83.3999997711,0.089574569322,0.0904012573871,0.0847335568998,251.625,74.5999984741,-6.1,13.8,1423256400.0,1440399600.0,4283.29998779,2017.32501221,-9.74791666667,5.54583333333,1422259200.0,1451030400.0,0.0794520547945,0.372602739726,16.0,13.0,13.0,1.0,12.0,11.0,0.0211739225959,0.00374462645256,0.0694256618068,-0.0182151385628,1.0,109273.475625,117325.973176,111116.419218,106227.616676,98040.5565225,93885.6983817,92598.8958181,95809.419376,101382.774963,104500.475899,102873.458488,96081.2742787,93.2535477362,93.0844726027,96.3408426288,97.1294932218,107.105486234,121.31726037,143.951712366,155.057798892,166.012821671,175.278522608,181.416659849,182.885938147,181.122200552,182.18947941,181.981294796,178.514879496,171.579812691,159.051951942,140.190048229,134.160733186,133.410123304,129.669979088,110.926993297,94.9843607445,0.266812418101,1420099200.0,1451548800.0,190.24594409,90.6980577222,142.109017211,99.5478863681,13.5534246575,0.495800578001,0.618041495581,186.255072671,83.3631048387,133.068638022,102.891967833,12.8387096774,0.468333526872,0.577580444333,197.229144066,101.306483632,151.768716146,95.9226604338,13.4193548387,0.537548233146,0.703164817803
UnivLab_Ashton,8760.0,0.0,552.932561358,555.811448802,550.854873722,552.932561358,4843689.2375,663.7707,478.75,0.0100080479481,0.0100288082269,0.00996134365441,712.0,408.98,36.7,22.0,1435683600.0,1426046400.0,14572.17,11582.98,35.8083333333,10.8375,1435647600.0,1451030400.0,0.887671232877,0.0547945205479,11.0,15.0,14.0,15.0,11.0,11.0,0.00217395604458,0.000806967613381,0.00894954803177,0.350035076762,1.0,408937.572581,410309.271429,404009.835484,408581.1925,398709.33871,401754.04,404847.812903,401416.83871,394045.81,392531.022581,380784.9,372355.296774,510.350726027,505.366363014,502.340184932,501.254363014,501.494972603,498.992773973,510.742465753,540.785808219,574.223116438,602.469705479,617.852534247,616.762575342,606.144178082,600.994760274,605.35839726,602.059068493,597.744116438,583.678835616,563.200390411,545.216445205,532.41890411,524.093308219,514.866349315,511.971130137,0.146239918476,1420099200.0,1451548800.0,626.147860753,495.899531712,552.932561358,130.248329041,10.7506849315,0.797106433991,0.859262879233,633.659335484,501.268177419,557.523387097,132.391158065,10.6774193548,0.795366649365,0.862998255348,635.068854839,511.395418548,567.968850806,123.67343629,10.8064516129,0.810411024616,0.864749028598
UnivLab_Cory,8760.0,0.0,496.806197745,492.091180305,500.209016935,496.806197745,4352022.29224,612.325012207,436.3942453,0.011986053077,0.0105552653993,0.012908986432,659.674987793,386.725006104,-2.7,11.6,1421352000.0,1445432400.0,13511.1399878,10780.9249268,-12.4875,4.36875,1421222400.0,1451203200.0,0.0383561643836,0.342465753425,12.0,13.0,12.0,1.0,15.0,14.0,0.00237802898903,0.000562307016816,0.0104918590435,0.0407302367812,3.0,374641.252249,364165.785991,363748.209406,361583.558899,354977.943539,358465.154108,353837.098593,351352.402866,352987.30014,351783.605199,354818.875153,350574.975586,450.948020815,448.318403725,447.082815955,446.488331897,450.291863281,455.21321675,459.232362111,470.562013448,497.84524001,529.653581824,551.263201108,558.812254027,559.725321968,559.48817237,560.891520264,557.892249706,546.440050223,522.552985984,501.011746157,486.464643551,474.640623087,469.035116422,463.203424039,456.291587148,0.0918302024879,1420099200.0,1451548800.0,568.313172023,441.94645568,496.806197745,126.366716343,9.80547945205,0.783607068729,0.845401184378,554.815789687,436.457240847,487.989448424,118.35854884,9.54838709677,0.792180263887,0.852001470451,595.394334038,462.582492449,520.335072568,132.811841588,9.70967741935,0.782729738649,0.852733381946
UnivLab_Cheyanne,8760.0,0.0,540.361203794,544.390616549,537.453184212,540.361203794,4733564.14524,631.200012207,471.325012207,0.00738006907284,0.00771055686961,0.00707391992201,678.949951172,438.625,23.3,16.1,1440100800.0,1441004400.0,14133.8999023,11361.9499817,9.47083333333,3.92604166667,1428994800.0,1451116800.0,0.471232876712,0.33698630137,13.0,13.0,16.0,1.0,15.0,13.0,0.0017197303661,0.000662556883225,0.00535146006978,0.195484427762,4.0,389084.638189,395252.946494,397259.250419,397325.866394,390841.895909,390349.557367,396222.430952,391672.43482,390624.79953,381791.540193,381599.716797,367413.088635,492.109938038,489.866226813,488.388842767,488.253377097,505.700493134,510.470858843,512.468014755,520.161084182,537.896917139,557.489344543,574.553702232,585.529774374,590.536415982,590.816657618,591.653622769,589.332520866,583.113072246,572.006931072,557.534849532,544.857904411,536.14697885,529.109329068,522.179733964,498.492300768,0.247373564405,1420099200.0,1451548800.0,601.14667429,482.32696193,540.361203794,118.819712359,11.4136986301,0.805326890076,0.858784539702,608.820514585,478.037427919,543.989492806,130.783086666,11.8064516129,0.787656443834,0.845506671548,599.209995235,485.454710979,540.395330819,113.755284256,11.0967741935,0.813395019955,0.871805845158
Office_Paulette,8760.0,0.0,74.6131244497,70.4436696623,77.622212103,74.6131244497,653610.97018,167.227783334,31.2480833333,0.283000062561,0.238410112252,0.311352895589,192.925,25.6833333333,14.3833333333,8.3,1429732800.0,1444539600.0,2599.95833333,805.416666667,12.5246527778,7.63968253968,1430377200.0,1451548800.0,0.454794520548,0.315068493151,14.0,13.0,15.0,12.0,14.0,13.0,0.0733559045138,0.00626079211058,0.442591714789,0.0610346788199,1.0,53812.0951613,61890.2932006,58595.7629032,63461.4929545,59368.6790323,54441.675,46334.8233871,43558.0427419,49990.55,55250.5720046,50711.1708333,48152.7419355,39.8366747613,38.4513127854,37.8019611872,38.2971187215,40.1494360731,54.4292488584,67.2033287671,79.3411826484,88.4840394651,90.8008082192,110.971068493,104.229659817,113.564059361,125.986442922,124.527674394,104.436696347,81.2325844749,74.0119748859,72.1048652968,71.3332442922,67.9585776256,63.6413356164,55.7382488585,46.1834429224,0.0625453451154,1420099200.0,1451548800.0,132.013385339,35.9786752055,74.6131244497,96.0347101335,9.9095890411,0.334525516392,0.525827711212,102.518659677,34.0210537634,60.497281586,68.4976059139,10.1290322581,0.395987225594,0.684168022038,133.819088978,39.840844086,74.7390210573,93.9782448925,9.83870967742,0.391342236278,0.585904856624
UnivLab_Amy,8760.0,0.0,78.2610707763,73.7040454793,81.5498673349,78.2610707763,685566.98,127.1623,30.4409,0.192189300775,0.178691772943,0.197753728533,138.86,5.66,27.2,23.3,1446145200.0,1431658800.0,2561.91,670.8,25.3208333333,33.5520833333,1426489200.0,1435906800.0,0.520547945205,0.78904109589,15.0,16.0,14.0,15.0,13.0,12.0,0.0622737416925,0.00595462767259,0.142394474936,0.0832121871683,1.0,58528.8556452,60394.2642857,60139.9330645,58751.23,54117.2467742,47850.05,50027.9419355,55077.2322581,58261.37,57889.983871,56590.78,58811.2935484,40.7432671233,40.770609589,40.7181712329,40.7775479452,53.8253356164,69.8287123288,96.0533424658,96.0821438356,96.8344383562,98.1069794521,98.1062534247,97.8746506849,98.2633082192,98.2499452055,97.8934931507,97.9408561644,97.6726849315,97.0109452055,96.1494589041,95.6057739726,82.5933082192,61.4128219178,44.962760274,40.788890411,0.211649645542,1420099200.0,1451548800.0,101.013130548,38.2216884932,78.2610707763,62.7914420548,15.4164383562,0.422548703829,0.500613907654,97.0181612903,38.0946580645,76.496155914,58.9235032258,15.9032258065,0.438527121422,0.488982909235,104.642240323,42.4440701613,81.2900772849,62.1981701613,14.7741935484,0.450431981315,0.570448142429
Office_Dawn,8760.0,0.0,264.188234127,236.794349129,283.958349244,264.188234127,2314288.93095,428.0575,146.25,0.10784834667,0.0578453321757,0.130591684365,491.25,128.0,7.76666666667,24.7666666667,1268694000.0,1274716800.0,8394.5,4956.75,8.41527777778,23.9479166667,1268121600.0,1276930800.0,0.4,0.821917808219,17.0,18.0,18.0,16.0,16.0,16.0,0.0142466507224,0.00134076820368,0.0408751403313,-0.169588305555,6.0,209386.935484,226090.446429,222087.258065,201858.65,179862.33871,162117.1,163663.548387,173618.951613,173008.75,185530.417051,192670.75,195156.290323,312.354109589,337.342465753,348.558219178,339.682191781,311.052739726,245.249315068,176.498630137,158.491780822,158.175570776,158.030365297,157.746986301,157.825244618,172.165753425,244.752054795,333.571917808,357.569178082,353.854794521,318.007260274,289.339041096,278.513013699,276.643150685,278.831506849,283.336986301,292.925342466,0.646006360864,1262332800.0,1293782400.0,374.32369863,154.394157534,264.188234127,219.929541096,13.3671232877,0.420502120404,1.01966529055,327.686209677,156.503225806,241.137432796,171.182983871,13.064516129,0.479903579472,0.945765834899,390.543951613,159.278306452,290.815188172,231.265645161,15.4838709677,0.409376278917,1.02579231222
Office_Perla,8760.0,0.0,176.804303101,162.429758079,187.178385121,176.804303101,1548805.69516,258.093583334,94.9980833333,0.0869767648115,0.0747383821579,0.0876107446353,289.883333333,67.0666666667,17.8,16.1,1447707600.0,1451041200.0,5270.89166667,1710.93333333,-9.90833333333,16.4701388889,1423814400.0,1451030400.0,0.0164383561644,0.578082191781,13.0,13.0,18.0,12.0,14.0,13.0,0.0215957029047,0.00833036700245,0.0442727420171,-0.0599937071556,1.0,132035.685484,149768.138393,132943.520968,138809.534091,127385.931452,111768.45,117203.298387,103381.533065,125103.833333,139548.698618,131880.216667,119882.040323,125.5142555,121.27693379,118.132534247,114.746454338,114.66840411,133.24030137,190.271328767,199.175015982,205.895872472,209.246084801,213.34116895,215.661041096,220.783792237,221.29156621,218.073372146,216.028835616,213.030840183,217.001075343,216.454383562,211.279406393,155.99543379,132.846159817,130.38433105,128.964682648,0.201216763909,1420099200.0,1451548800.0,230.670769566,112.521391324,176.804303101,118.149378242,13.7917808219,0.495157827024,0.555142249299,184.351790322,94.2581919355,143.58546259,90.093598387,13.8709677419,0.517986113682,0.577125587788,232.447663978,126.468997312,183.382896505,105.978666667,13.2258064516,0.563716268882,0.623539855583
Office_Precious,8760.0,0.0,226.910588725,211.200387932,238.248610995,226.910588725,1987736.75723,279.907666667,189.158333333,0.0132798074546,0.00800013056978,0.0111351288847,302.891666667,165.725,-6.1,21.8666666667,1422918000.0,1442674800.0,6573.35,4231.30833333,-3.68888888889,22.0482638889,1421222400.0,1442646000.0,0.0821917808219,0.72602739726,13.0,13.0,12.0,12.0,12.0,11.0,0.00832248531496,0.00703751301452,0.0122982085447,-0.505810577204,1.0,183830.959677,184120.664835,177519.391935,170233.109732,153698.362903,150990.108333,150483.722581,151503.615633,153662.491667,159113.516129,164686.225,162223.529839,214.325024907,214.629657534,214.631449772,214.6443379,215.139086758,217.725401826,221.923723744,224.283832806,234.668436073,240.63390411,241.25376484,241.531392694,240.849216895,240.891746575,240.613472603,240.509381279,239.815276256,232.496598174,222.421712329,219.039315068,220.50130137,219.707990868,218.241255708,215.376849315,0.47825300215,1420099200.0,1451548800.0,249.658199498,207.296210316,226.910588725,42.3619891816,10.9178082192,0.833379279422,0.923120866227,236.421392473,190.666612262,210.421688379,45.7547802108,11.5483870968,0.814810717959,0.916466134367,276.306069892,236.202158602,255.32077733,40.1039112903,11.4516129032,0.858394098273,0.917838435955
Office_Patricia,8760.0,0.0,163.737286367,151.493921516,172.573299679,163.737286367,1434338.62857,261.762166666,73.1775833333,0.117391663635,0.0888363148724,0.131072807016,328.225,55.9333333333,-7.8,6.7,1424228400.0,1447671600.0,5065.275,2343.59166667,-7.590625,23.7041666667,1424160000.0,1436079600.0,0.0328767123288,0.835616438356,15.0,13.0,16.0,12.0,15.0,19.0,0.0175444497328,0.0102530898763,0.0593605860795,-0.016124970224,4.0,117231.395161,128296.045307,129602.826613,120162.553147,111585.225806,103435.65,104285.116935,108466.258685,117702.208333,123152.851613,121383.969167,130106.58871,133.548646603,114.846949772,91.9805479452,88.9665502283,88.4943652968,89.7509178082,95.2951118721,131.491710573,165.550888128,183.010965753,194.576783105,199.182513699,203.305100457,207.158210046,210.324269055,208.329045662,204.106623288,202.313239726,202.276703196,199.37530137,196.90206621,188.77739726,172.659385845,157.471579909,0.332178785295,1420099200.0,1451548800.0,231.417681575,86.4557494977,163.737286367,144.961932078,13.901369863,0.383857029878,0.485330483571,200.558629032,87.8409551075,150.647581507,112.717673925,15.1612903226,0.443703503652,0.557059099997,227.591658602,96.5679784946,162.821382168,131.023680107,12.8064516129,0.438676838736,0.526605084904
UnivLab_Carlton,8760.0,0.0,1055.56770522,1094.95670871,1027.14073572,1055.56770522,9246773.09775,1294.93826508,879.769245301,0.0122633305523,0.0132073479263,0.00985398089202,1405.75,762.924987793,26.6,-11.1,1441317600.0,1422367200.0,28692.3249206,21604.7749939,25.9104166667,-2.13333333333,1441695600.0,1448784000.0,1.0,0.197260273973,15.0,13.0,12.0,1.0,15.0,13.0,0.00374009968973,0.00190836597691,0.0104836115328,0.345726032,3.0,753990.701264,765488.642643,760020.483251,767956.72586,780728.296207,783570.436442,793035.526324,796420.723621,787919.900269,718617.266043,703216.866455,709754.521598,945.260636125,942.058637689,940.482513122,939.713566675,951.449904327,985.408803664,1014.0084228,1040.96351507,1081.76585687,1124.66933821,1155.7370178,1171.33870478,1172.7667097,1173.58810947,1174.32408233,1167.29085732,1148.99397027,1120.81956876,1091.98335064,1065.4432944,1008.36538289,986.698484788,977.478104312,953.01609332,0.215476330785,1420099200.0,1451548800.0,1188.6761744,926.155976536,1055.56770522,262.520197864,12.0849315068,0.783816261949,0.836465204135,1257.26113195,962.558127933,1106.13989392,294.703004013,11.8709677419,0.769156245742,0.818766918453,1152.6970203,946.517575585,1047.20930731,206.179444718,12.0,0.826008684917,0.874683364371
UnivLab_Camryn,8760.0,0.0,368.102353103,335.985370468,391.281118873,368.102353103,3224576.61318,647.559515991,172.563496246,0.175384986456,0.121848505733,0.204592860299,756.275024414,134.933334351,-17.7,20.0,1424134800.0,1437138000.0,13600.4999695,5888.02496338,-9.49255952381,8.42083333333,1423900800.0,1432364400.0,0.0821917808219,0.457534246575,19.0,13.0,9.0,1.0,9.0,8.0,0.0275119558707,0.010408553757,0.0281350269816,-0.113212910639,1.0,312704.338783,352965.973353,265908.822533,237498.849426,231721.080898,247984.619166,241875.067333,238698.048056,249716.325027,250234.113021,270803.983215,287056.524102,207.704691839,208.295548196,206.819815194,206.301232885,212.456780847,266.682395342,394.245036867,504.773249237,557.372944955,507.490473668,458.388138416,430.32073296,418.86285626,422.99882165,433.689183811,455.47435181,471.174580107,497.908316289,504.005343302,415.980752405,344.950986586,279.408225333,219.628616689,209.523399822,0.104640117427,1420099200.0,1451548800.0,579.892053708,198.632791843,368.102353103,381.259261865,9.44383561644,0.342060796559,0.445972322031,579.830473672,187.357049167,331.525066745,392.473424505,6.67741935484,0.32309576265,0.471478031719,629.815163259,227.634685029,434.311581642,402.18047823,12.0322580645,0.362734526687,0.415429507509
UnivLab_Margret,8760.0,0.0,122.438756279,120.159254493,124.083868416,122.438756279,1072563.505,137.0575,111.0,0.00342755121349,0.00280291482191,0.00344822514526,145.0,99.75,-5.6,22.8,1415746800.0,1402498800.0,3239.9375,2639.75,-9.77986111111,22.8958333333,1418803200.0,1407567600.0,0.120547945205,0.887671232877,12.0,13.0,14.0,12.0,12.0,13.0,0.002068124361,0.00134998197528,0.00405361159744,-0.178287698522,1.0,88560.2419355,88064.5473214,86129.9306452,86629.225,84554.3709677,86846.07,88806.2903226,85815.8370968,86562.9975,91329.6935484,93063.6575,91514.5814516,118.651369863,118.603424658,118.267123288,118.400684932,118.145890411,118.023287671,119.024657534,121.861945205,123.50653653,125.522664384,126.356732877,126.890961187,126.661068493,126.754794521,126.305479452,125.703344749,124.452239726,123.396575342,123.008219178,122.937671233,122.470547945,122.360958904,121.560273973,119.66369863,0.373144631207,1398927600.0,1430377200.0,129.389271553,115.796232877,122.438756279,13.5930386758,11.8712328767,0.896772907525,0.955031040043,126.693306452,112.914435484,119.188662634,13.7788709677,10.3548387097,0.893429091738,0.962804783055,129.535564516,116.029919355,123.000336022,13.5056451613,13.3870967742,0.897723044373,0.959620116914
UnivLab_Cecil,8760.0,0.0,425.55373238,415.282042825,432.966791351,425.55373238,3727850.69565,522.642252808,353.013520203,0.0130901514924,0.0123652027477,0.012891821988,568.400024414,316.975006104,-8.8,3.3,1422482400.0,1432180800.0,11554.9250793,8637.92504883,-12.2375,11.815625,1422432000.0,1448611200.0,0.0438356164384,0.539726027397,12.0,13.0,14.0,1.0,14.0,13.0,0.00330700920705,0.00195454712938,0.00847619623542,-0.106582013993,2.0,321583.435866,326590.285688,319720.54844,302163.683472,296364.766373,299802.145721,296210.329608,296911.782207,305977.074738,309823.18572,303880.766998,299266.040246,377.895616639,376.189581958,377.035684413,381.141335934,384.999430788,393.712082209,401.056614813,424.885019257,442.496369177,456.475833389,465.262677564,474.458246626,475.714758615,476.24221176,475.954219914,473.455335282,466.931509796,453.690068326,437.792486134,414.766685299,408.380438808,404.126972402,390.544890411,380.081507602,0.370129923149,1420099200.0,1451548800.0,484.41388631,369.587616906,425.55373238,114.826269404,11.4191780822,0.766779885455,0.832245456174,476.233974698,353.165938228,412.377475287,123.068036469,11.2258064516,0.745403918513,0.798957079238,505.374864236,389.974644874,446.643660925,115.400219362,11.0322580645,0.777212174274,0.836315310723
Office_Pasquale,8760.0,0.0,62.8340995504,59.815423248,65.0126725422,62.8340995504,550426.712061,81.6019166667,52.5166666667,0.0160478559423,0.010639006318,0.0170858678207,87.335,40.3,-9.4,14.4,1424109600.0,1433422800.0,1913.18833333,1255.14166667,-3.95435515873,22.2833333333,1422259200.0,1440226800.0,0.0794520547945,0.742465753425,3.0,13.0,13.0,12.0,12.0,11.0,0.00956919156423,0.00616948279725,0.0174230652577,-0.411156182824,1.0,52219.1967742,52183.1952289,48725.5572049,44614.5928788,45034.1637097,43043.9825,42972.4629032,41787.1790323,42477.9858333,43202.3697005,43270.125,43783.9516129,59.1985444168,59.5394726027,59.7894589041,59.479522831,59.352086758,59.3808721461,61.3775319635,62.6467074364,64.6979947815,66.4616577099,66.820130137,67.3306575342,66.9899155251,67.1759223744,67.2977225149,67.0501552511,65.7471369863,63.8213105023,62.2669018265,60.4960913242,60.2306755915,60.4868835616,60.4373538813,59.9436826484,0.426037192142,1420099200.0,1451548800.0,70.9893147489,56.5621495434,62.8340995504,14.4271652055,10.2602739726,0.802205332075,0.927729569421,66.1712086021,52.6062897849,58.0377486559,13.5649188172,8.90322580645,0.803235845739,0.931710775216,79.5510814516,64.9671182796,72.5266621864,14.583963172,12.1612903226,0.820816176094,0.930479269672
